"";"xpm";"tpm";"dc3m";"dcmaxm";"dcim";"ds3m";"dsmaxm";"stm";"incm";"xpmp";"tpmp";"dc3mp";"dcmaxmp";"dcimp";"ds3mp";"dsmaxmp";"stmp";"incmp";"cluster_4";"class_cluster"
"2702900";9,5;26,8333333333333;0,166666666666667;0,666666666666667;0,5;3;23,8333333333333;0,31;81,56;-0,177669999629744;0,70270475641754;-0,47972983899063;-0,531776666981117;-0,124132993438913;0,581899785660788;0,0497159051377113;-0,158433277061196;-0,640894610654536;4;"Episódico/Epidêmico"
"2703007";15,3333333333333;29,6666666666667;0,333333333333333;1,83333333333333;1;2,66666666666667;24,6666666666667;0,105;368,265;-0,129740944801198;1,10625752130172;-0,177318147047246;-0,357831028248976;0,640413397968936;0,239196662952815;0,112105394798836;-0,1772761676185;-0,42368826389293;4;"Episódico/Epidêmico"
"2703106";9,66666666666667;23,5;0,333333333333333;1,5;0,833333333333333;1,83333333333333;37,3333333333333;0,278333333333333;174,851666666667;-0,176300598063214;0,227936797730272;-0,177318147047246;-0,407529782172445;0,385564600832986;-0,617561143817116;1,06042563764793;-0,161343967472487;-0,57021728692468;2;"Episódico"
"2703205";5,5;26;0,166666666666667;1,16666666666667;0;3,5;25,5;0,235;139,823333333333;-0,210535637226461;0,584012766745723;-0,47972983899063;-0,457228536095914;-0,888679384846761;1,09595446972275;0,17449488445996;-0,16532701750899;-0,596754585948001;4;"Episódico/Epidêmico"
"2703304";5,16666666666667;27,1666666666667;0,166666666666667;1;0,166666666666667;3;29,6666666666667;0,141666666666667;131,353333333333;-0,213274440359521;0,750181552286267;-0,47972983899063;-0,482077913057648;-0,633830587710812;0,581899785660788;0,486442332765582;-0,173905894510689;-0,603171417733532;4;"Episódico/Epidêmico"
"2703403";9,16666666666667;37,5;0,166666666666667;0,833333333333333;0,5;2,66666666666667;25,3333333333333;0,226666666666667;588,126666666667;-0,180408802762804;2,2219622242168;-0,47972983899063;-0,506927290019383;-0,124132993438913;0,239196662952815;0,162016986527735;-0,166092988669856;-0,257122109101124;4;"Episódico/Epidêmico"
"2703502";2,33333333333333;22,3333333333333;0;0;0;2,33333333333333;34,1666666666667;0,04;105,115;-0,236554266990529;0,0617680121897283;-0,782141530934013;-0,631174174828055;-0,888679384846761;-0,103506459755157;0,823345576935653;-0,183250742673255;-0,62304945449064;2;"Episódico"
"2703601";5;30,3333333333333;0,166666666666667;0,666666666666667;0,5;2,33333333333333;31;0,0466666666666667;234,63;-0,214643841926051;1,20121111303917;-0,47972983899063;-0,531776666981117;-0,124132993438913;-0,103506459755157;0,586265516223381;-0,182637965744562;-0,52492950541117;4;"Episódico/Epidêmico"
"2703700";4,66666666666667;24,5;0,166666666666667;1;0,333333333333333;2;31;0,0916666666666667;378,788333333333;-0,217382645059111;0,370367185336453;-0,47972983899063;-0,482077913057648;-0,378981790574862;-0,44620958246313;0,586265516223381;-0,178501721475885;-0,415715836523027;2;"Episódico"
"2703759";2,33333333333333;34,8333333333333;0;0,166666666666667;0,166666666666667;2,33333333333333;37,3333333333333;0,035;67,9016666666667;-0,236554266990529;1,84214785726698;-0,782141530934013;-0,60632479786632;-0,633830587710812;-0,103506459755157;1,06042563764793;-0,183710325369774;-0,651242099139862;4;"Episódico/Epidêmico"
"2703809";15,8333333333333;30,3333333333333;0,5;3,83333333333333;1,66666666666667;2,66666666666667;17;0,663333333333333;547,088333333333;-0,125632740101609;1,20121111303917;0,125093544896138;-0,0596385047081627;1,65980858651273;0,239196662952815;-0,461877910083508;-0,125956099840477;-0,288212555589739;4;"Episódico/Epidêmico"
"2703908";2;10,5;0;0,166666666666667;0,166666666666667;1,33333333333333;43,6666666666667;0,00666666666666667;78,785;-0,239293070123589;-1,62365824115007;-0,782141530934013;-0,60632479786632;-0,633830587710812;-1,13161582787908;1,53458575907247;-0,186314627316719;-0,642996937479193;2;"Episódico"
"2704005";15,8333333333333;21,8333333333333;0,833333333333333;5;1,16666666666667;3;14,3333333333333;1,64;512,095;-0,125632740101609;-0,00944718161336194;0,729916928782905;0,114307134023978;0,895262195104885;0,581899785660788;-0,661524276999106;-0,0361842797869809;-0,314723338779235;4;"Episódico/Epidêmico"
