muni_code;dengue_pattern_10_19;dengue_pattern_20_22;Transition;temp_med;umid_med;precip_tot;thr_temp;thr_umid;thr_prec;thr_temp_umid;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
4219705;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;18,7;74,9;562,5;161;331,7;12;133,7;Xaxim;42;SC;nao metropolitana;mata atlantica;657,94;Cfa;31625;50,52;94,47;86,29
4219853;Sem transmissão;Episódico;Piorou;17,7;75,7;506,2;129;346,3;8;113,7;Zortéa;42;SC;nao metropolitana;mata atlantica;715;Cfb;3925;35,29;96,08;90,39
4220000;Episódico;Episódico;Se manteve;19,8;80,8;497,7;181;362,3;6,3;180,7;Balneário Rincão;42;SC;nao metropolitana;mata atlantica;5;Cfa;15880;0;0;0
4300034;Episódico;Episódico;Se manteve;17,8;76,7;392,2;141;347;8,3;125,3;Aceguá;43;RS;nao metropolitana;pampa;150,86;Cfa;4156;81,89;63,06;42,74
4300059;Episódico;Episódico/Epidêmico;Piorou;17,4;76,8;529,6;121,3;346;10,7;105,3;Água Santa;43;RS;nao metropolitana;mata atlantica;731,53;Cfb;4345;63,26;75,8;79,92
4300109;Episódico;Episódico/Epidêmico;Piorou;19,5;75,5;424,3;179;337;8;152,3;Agudo;43;RS;nao metropolitana;mata atlantica;222,24;Cfa;16740;69,7;88,17;68,68
4300208;Episódico;Episódico/Epidêmico;Piorou;19,6;71,4;467,1;186,7;295,3;11;126;Ajuricaba;43;RS;nao metropolitana;mata atlantica;371,48;Cfa;6707;17,71;93,24;67,47
4300307;Episódico;Episódico/Epidêmico;Piorou;20,9;70,6;478,6;222;287,7;13;149,7;Alecrim;43;RS;nao metropolitana;mata atlantica;208,51;Cfa;6169;13,07;94,9;95,71
4300406;Episódico/Epidêmico;Episódico;Melhorou;19,7;71,5;374;184,7;302;8,7;128,7;Alegrete;43;RS;nao metropolitana;pampa;113,55;Cfa;71945;78,01;96,94;89
4300455;Episódico;Episódico;Se manteve;20,5;70,3;490,1;211,7;284,7;12;140,3;Alegria;43;RS;nao metropolitana;mata atlantica;333,87;Cfa;3652;11,4;92,22;51,04
4300471;Sem transmissão;Episódico;Piorou;19;73,3;537,8;168,7;313,3;12;125;Almirante Tamandaré Do Sul;43;RS;nao metropolitana;pampa;541,09;Cfa;1967;22,53;76,78;70,46
4300505;Episódico;Episódico/Epidêmico;Piorou;20;72,5;525,1;197,7;309,3;12,3;147,3;Alpestre;43;RS;nao metropolitana;mata atlantica;381,92;Cfa;7065;17,71;89,76;32,75
4300554;Sem transmissão;Episódico;Piorou;19,1;73,9;446,4;170,3;320,3;10,3;130,7;Alto Alegre;43;RS;nao metropolitana;mata atlantica;414,55;Cfa;1800;19,58;98,55;48,15
4300570;Sem transmissão;Episódico;Piorou;18,7;80;521,5;157,7;361;9;153;Alto Feliz;43;RS;nao metropolitana;mata atlantica;406,43;Cfa;3061;74,17;93,19;92,89
4300604;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,7;78,5;455;179,7;362,3;8;176,3;Alvorada;43;RS;metropolitana;pampa;31,76;Cfa;185921;87,86;98,9;99,44
4300638;Sem transmissão;Sem transmissão;Se manteve;18,6;78,8;425,7;157,7;355,3;9;149,7;Amaral Ferrador;43;RS;nao metropolitana;pampa;118,8;Cfa;5268;18,91;92,21;40,88
4300646;Episódico;Episódico/Epidêmico;Piorou;20,2;72,6;523,5;199;307,7;12,7;147,3;Ametista Do Sul;43;RS;nao metropolitana;mata atlantica;369,88;Cfa;7529;28,99;88,67;59,18
4300661;Sem transmissão;Sem transmissão;Se manteve;17,2;78,2;508,2;118;355,7;7,7;110;André Da Rocha;43;RS;nao metropolitana;mata atlantica;666,82;Cfb;1129;53,18;95,53;71,53
4300703;Episódico;Episódico;Se manteve;18,1;79,1;483;146,7;354;8,3;135;Anta Gorda;43;RS;nao metropolitana;mata atlantica;451,76;Cfa;5962;51,01;95,54;74,34
4300802;Episódico;Episódico/Epidêmico;Piorou;17,2;78,2;508,2;118;355,7;7,7;110;Antônio Prado;43;RS;nao metropolitana;mata atlantica;597,74;Cfb;14292;85,89;95,35;94,92
4300851;Sem transmissão;Sem transmissão;Se manteve;19,4;78,6;390,4;169,3;356,7;7;165,7;Arambaré;43;RS;nao metropolitana;pampa;11,16;Cfa;4109;68,59;99,18;91,74
4300877;Episódico;Episódico;Se manteve;18,7;80;521,5;157,7;361;9;153;Araricá;43;RS;metropolitana;mata atlantica;50,02;Cfa;8293;75,82;91,12;99,05
4300901;Sem transmissão;Episódico/Epidêmico;Piorou;18,5;75,1;531,2;154,3;336;11;130,3;Aratiba;43;RS;nao metropolitana;mata atlantica;552,35;Cfa;6495;74,95;81,05;86,46
4301008;Episódico;Episódico/Epidêmico;Piorou;18,6;79,3;496,1;159,3;354,3;10;147,7;Arroio Do Meio;43;RS;nao metropolitana;mata atlantica;131,92;Cfa;21961;50,27;97,98;98,55
4301057;Episódico;Episódico;Se manteve;18,2;82,5;603,2;137,3;364;11,3;136,7;Arroio Do Sal;43;RS;nao metropolitana;mata atlantica;7,65;Cfa;11082;55,41;98,11;99,24
4301073;Sem transmissão;Episódico;Piorou;18,1;80;461,4;145;357;9,7;138,7;Arroio Do Padre;43;RS;nao metropolitana;pampa;169,05;Cfa;2638;58,33;81,5;45,2
4301107;Episódico;Episódico;Se manteve;19,2;77,3;423,4;170;350,3;7,3;155,7;Arroio Dos Ratos;43;RS;metropolitana;pampa;137,09;Cfa;14555;68,53;98,76;95,51
4301206;Episódico;Episódico/Epidêmico;Piorou;18,7;76,4;460,7;161;339,3;8;136,7;Arroio Do Tigre;43;RS;nao metropolitana;mata atlantica;334,75;Cfa;12022;49,83;91,25;54,28
4301305;Sem transmissão;Episódico;Piorou;18,5;78;424,8;153,3;357,3;8,3;148,3;Arroio Grande;43;RS;nao metropolitana;pampa;39,99;Cfa;17440;73;98,26;87,1
4301404;Episódico;Episódico/Epidêmico;Piorou;17,6;77,6;519,3;130,3;346;12,7;114;Arvorezinha;43;RS;nao metropolitana;mata atlantica;612,25;Cfb;10328;48,89;94,24;75,24
4301503;Episódico;Episódico;Se manteve;19,8;71,1;474,9;192,3;294,7;12,3;130,7;Augusto Pestana;43;RS;nao metropolitana;pampa;334,2;Cfa;7146;29,76;97,12;61,76
4301552;Sem transmissão;Episódico;Piorou;18,2;74,7;519,2;144,7;331;11;118;Áurea;43;RS;nao metropolitana;mata atlantica;626,34;Cfa;3401;50,57;76,85;76,6
4301602;Episódico;Episódico;Se manteve;17,9;76,2;403,5;144;342;8,7;122,7;Bagé;43;RS;nao metropolitana;pampa;241,76;Cfa;113173;86,25;99,27;96,83
4301636;Episódico;Episódico/Epidêmico;Piorou;19,7;80,2;427,4;178,7;362,7;6;177;Balneário Pinhal;43;RS;nao metropolitana;pampa;10,71;Cfa;14769;69,55;97,64;99,66
4301651;Episódico;Sem transmissão;Melhorou;18,2;79,9;530,7;147;355,7;10,7;137,3;Barão;43;RS;nao metropolitana;mata atlantica;492,46;Cfa;6476;35,53;93,67;94,53
4301701;Episódico;Episódico/Epidêmico;Piorou;18,6;74,5;556,4;160,3;325,3;12,3;126,3;Barão De Cotegipe;43;RS;nao metropolitana;mata atlantica;751,12;Cfb;7150;62,69;93,8;65,07
4301750;Sem transmissão;Sem transmissão;Se manteve;18,7;79;467,6;157,3;357,7;9,3;151;Barão Do Triunfo;43;RS;nao metropolitana;pampa;327,3;Cfa;5893;30,03;70,01;33,6
4301800;Episódico;Episódico;Se manteve;17,7;75,7;506,2;129;346,3;8;113,7;Barracão;43;RS;nao metropolitana;mata atlantica;749,09;Cfb;5115;56,94;86,77;64,12
4301859;Episódico;Episódico;Se manteve;20,5;73,3;509,7;214,7;311,3;11;164,7;Barra Do Guarita;43;RS;nao metropolitana;mata atlantica;298,6;Cfa;3161;5,18;93,82;57,23
4301875;Sem transmissão;Sem transmissão;Se manteve;19,9;69,1;313,4;186,7;275;6,7;110,7;Barra Do Quaraí;43;RS;nao metropolitana;pampa;62,05;Cfa;4053;64,43;93,49;75,08
4301909;Episódico;Episódico;Se manteve;19,4;77,9;447,7;173,7;357,7;9;168,3;Barra Do Ribeiro;43;RS;nao metropolitana;pampa;42,99;Cfa;11925;74,32;95,8;92,07
4301925;Sem transmissão;Sem transmissão;Se manteve;18,6;75,4;553,3;158;337,7;11;133,7;Barra Do Rio Azul;43;RS;nao metropolitana;mata atlantica;582,76;Cfa;1695;62,58;49,35;64,19
4301958;Episódico;Episódico;Se manteve;18,8;73,5;529,1;163;317,7;12;122,3;Barra Funda;43;RS;nao metropolitana;mata atlantica;429,78;Cfa;2497;37,89;95,96;91,51
4302006;Sem transmissão;Episódico/Epidêmico;Piorou;17,7;77,3;506,5;136;343;12,7;116;Barros Cassal;43;RS;nao metropolitana;mata atlantica;550,62;Cfa;9299;29,76;83,23;41,54
4302055;Sem transmissão;Episódico;Piorou;18,6;74,5;556,4;160,3;325,3;12,3;126,3;Benjamin Constant Do Sul;43;RS;nao metropolitana;mata atlantica;636,75;Cfb;1981;60,7;92,43;44,44
4302105;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;17,9;80,5;558,9;137,7;357,3;11,7;130,7;Bento Gonçalves;43;RS;nao metropolitana;mata atlantica;498,3;Cfa;129430;87,75;97,38;98,57
4302154;Episódico;Episódico;Se manteve;19,3;72,7;536,9;176,3;309,3;12,7;128,3;Boa Vista Das Missões;43;RS;nao metropolitana;pampa;545,49;Cfa;1899;10,67;99,44;61,74
4302204;Episódico;Episódico;Se manteve;20,1;70,8;490,3;200;286,7;12,7;132,7;Boa Vista Do Buricá;43;RS;nao metropolitana;mata atlantica;255,17;Cfa;7030;8,5;99,28;83,91
4302220;Episódico;Episódico;Se manteve;19,6;71,5;458,7;186;298,7;11,7;128,3;Boa Vista Do Cadeado;43;RS;nao metropolitana;pampa;384,33;Cfa;2222;22,34;94,94;23,21
4302238;Episódico;Sem transmissão;Melhorou;19,1;73,2;452,3;170,7;312,3;12;123;Boa Vista Do Incra;43;RS;nao metropolitana;pampa;386,77;Cfa;2267;2,96;93,69;37,2
4302253;Episódico;Episódico;Se manteve;18,6;79,3;496,1;159,3;354,3;10;147,7;Boa Vista Do Sul;43;RS;nao metropolitana;mata atlantica;459,28;Cfa;2746;2,52;93,44;85,57
4302303;Episódico;Episódico;Se manteve;15,6;80;516,8;54;362;6,3;53,7;Bom Jesus;43;RS;nao metropolitana;mata atlantica;978,88;Cfb;10725;76,04;93,99;80,48
4302352;Episódico;Episódico;Se manteve;18,7;80;521,5;157,7;361;9;153;Bom Princípio;43;RS;nao metropolitana;mata atlantica;106,77;Cfa;15619;64,79;99,02;98,47
4302378;Episódico;Episódico;Se manteve;20,3;71,3;502,7;205;288,7;11,3;138,7;Bom Progresso;43;RS;nao metropolitana;mata atlantica;416,51;Cfa;2106;23,66;78,9;86,57
4302402;Episódico;Episódico/Epidêmico;Piorou;19,2;78;476,2;172;349,3;10;156,7;Bom Retiro Do Sul;43;RS;nao metropolitana;mata atlantica;60,41;Cfa;12245;78,34;95,37;97,28
4302451;Sem transmissão;Episódico;Piorou;18;78,3;508;147,3;346,3;9,7;130,3;Boqueirão Do Leão;43;RS;nao metropolitana;mata atlantica;549,07;Cfb;6231;23,72;92,71;46,41
4302501;Episódico;Episódico;Se manteve;20,6;70,1;453,7;208,7;284,7;13;136;Bossoroca;43;RS;nao metropolitana;pampa;183,68;Cfa;5886;25,36;90,35;59,79
4302584;Episódico;Episódico/Epidêmico;Piorou;20;70,5;448,9;198;286;11,7;127,3;Bozano;43;RS;nao metropolitana;mata atlantica;375,06;Cfa;2135;47,15;92,31;38,89
4302600;Episódico;Episódico;Se manteve;20,3;71,3;502,7;205;288,7;11,3;138,7;Braga;43;RS;nao metropolitana;mata atlantica;421,43;Cfa;3264;7,6;88,53;64,16
4302659;Sem transmissão;Sem transmissão;Se manteve;19,1;78,5;492,6;168,7;356;9,7;159;Brochier;43;RS;nao metropolitana;mata atlantica;229,39;Cfa;5895;31,32;99,1;92,75
4302709;Episódico;Sem transmissão;Melhorou;19,3;76,2;405,7;174;345;7,3;154,7;Butiá;43;RS;nao metropolitana;pampa;130,44;Cfa;18711;68,38;99,05;98,03
4302808;Episódico;Episódico;Se manteve;18,1;76,8;429;148,7;341,7;10,7;127,3;Caçapava Do Sul;43;RS;nao metropolitana;pampa;201,2;Cfa;32447;52,33;92,09;81,31
4302907;Episódico;Episódico;Se manteve;19,4;73,4;396;180;316,7;10;135,3;Cacequi;43;RS;nao metropolitana;pampa;118,38;Cfa;11166;58,27;95,79;76,99
4303004;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,7;73,9;392,3;182;324;8,7;142,7;Cachoeira Do Sul;43;RS;nao metropolitana;pampa;90,53;Cfa;79778;37,81;96,6;91,57
4303103;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,7;78,5;455;179,7;362,3;8;176,3;Cachoeirinha;43;RS;metropolitana;pampa;29,34;Cfa;134545;95,74;99,21;99,43
4303202;Episódico;Episódico;Se manteve;18,2;74,7;519,2;144,7;331;11;118;Cacique Doble;43;RS;nao metropolitana;mata atlantica;683,29;Cfb;4602;45,21;84,93;66
4303301;Episódico;Episódico;Se manteve;20,9;70;468,6;218;280;12;138,7;Caibaté;43;RS;nao metropolitana;pampa;221,51;Cfa;4707;22,15;99,42;66,4
4303400;Episódico;Episódico;Se manteve;20,2;72,6;525,4;203,7;304;12,7;149,3;Caiçara;43;RS;nao metropolitana;mata atlantica;388,49;Cfa;4810;30,72;91,42;58,54
4303509;Episódico;Episódico;Se manteve;18,8;78,9;441,9;160,3;357,3;8,7;153,7;Camaquã;43;RS;nao metropolitana;pampa;62,61;Cfa;61598;83,16;97,1;87,35
4303558;Episódico;Episódico;Se manteve;18;76,4;496,2;140,7;340,7;9,7;119;Camargo;43;RS;nao metropolitana;mata atlantica;544,85;Cfa;3204;46,11;97,48;96,53
4303608;Episódico;Sem transmissão;Melhorou;15,7;81,5;562,9;56,3;360;7,7;55,3;Cambará Do Sul;43;RS;nao metropolitana;mata atlantica;982,68;Cfb;6263;73,4;74,08;96,02
4303673;Episódico;Sem transmissão;Melhorou;16,7;78,9;505,8;96,3;358,3;7,3;92;Campestre Da Serra;43;RS;nao metropolitana;mata atlantica;747,53;Cfb;3243;47,23;88,56;87,29
4303707;Episódico;Episódico;Se manteve;20,9;70;485,1;219,3;281,7;11,7;142;Campina Das Missões;43;RS;nao metropolitana;mata atlantica;194,26;Cfa;5882;39,42;99,61;78,31
4303806;Episódico;Episódico/Epidêmico;Piorou;18,1;75,1;550,8;143;329,7;12,7;115,7;Campinas Do Sul;43;RS;nao metropolitana;pampa;617,1;Cfa;5266;87,93;97,66;95,69
4303905;Episódico;Episódico/Epidêmico;Piorou;19,3;79,3;467,7;168,3;361,3;7,7;164,3;Campo Bom;43;RS;metropolitana;mata atlantica;40,59;Cfa;65380;94,73;99,23;99,85
4304002;Episódico;Episódico/Epidêmico;Piorou;19,5;72;537,3;185,7;299;13;129,3;Campo Novo;43;RS;nao metropolitana;mata atlantica;446,64;Cfa;4992;10,25;96,91;87,64
4304101;Episódico;Sem transmissão;Melhorou;18,5;75,4;454,5;155;332,7;10;125,3;Campos Borges;43;RS;nao metropolitana;mata atlantica;399,5;Cfa;3606;13,65;63,49;73,74
4304200;Episódico;Episódico/Epidêmico;Piorou;19,5;76,2;429,6;177,7;338,7;9,3;152,7;Candelária;43;RS;nao metropolitana;mata atlantica;153,81;Cfa;28249;67,47;89,39;83,45
4304309;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,9;70;485,1;219,3;281,7;11,7;142;Cândido Godói;43;RS;nao metropolitana;mata atlantica;268,87;Cfa;6291;16,63;98,33;50,86
4304358;Sem transmissão;Sem transmissão;Se manteve;17,9;76,4;391,4;142,7;345,7;8,7;125,7;Candiota;43;RS;nao metropolitana;pampa;205,92;Cfa;10418;81,04;89,25;74,21
4304408;Episódico;Episódico/Epidêmico;Piorou;17,1;81,1;582,8;107,7;360;9,3;105,3;Canela;43;RS;nao metropolitana;mata atlantica;675,28;Cfb;53348;87,75;98,1;99,18
4304507;Episódico;Episódico;Se manteve;17,5;80,4;455,3;130,7;356,7;9;124,3;Canguçu;43;RS;nao metropolitana;pampa;233,07;Cfa;48922;44,33;85,13;44,08
4304606;Episódico/Epidêmico;Epidêmico;Piorou;19,5;78,8;463;172,7;360,3;8;167,7;Canoas;43;RS;metropolitana;pampa;14,13;Cfa;339133;93,57;98,83;99,35
4304614;Episódico;Episódico;Se manteve;18,1;79,3;537;149;348,7;12,3;133,7;Canudos Do Vale;43;RS;nao metropolitana;mata atlantica;351,44;Cfa;1660;35,83;94,5;78,5
4304622;Sem transmissão;Episódico;Piorou;16,9;77,6;533,3;104;351,3;9,3;93,7;Capão Bonito Do Sul;43;RS;nao metropolitana;mata atlantica;824,71;Cfb;1724;12,89;69,66;43,23
4304630;Episódico;Episódico;Se manteve;19,3;81,3;486,3;167,7;364;8;167;Capão Da Canoa;43;RS;nao metropolitana;mata atlantica;6,66;Cfa;62040;64,9;97,84;99,72
4304655;Sem transmissão;Sem transmissão;Se manteve;19,3;72,6;425,4;178,3;307;9,7;127,7;Capão Do Cipó;43;RS;nao metropolitana;pampa;317,01;Cfa;3122;36,06;93,69;27,79
4304663;Episódico;Episódico/Epidêmico;Piorou;18,4;78,4;409,7;153,7;356;8,7;147;Capão Do Leão;43;RS;nao metropolitana;pampa;34,23;Cfa;27071;74,93;96,91;96,6
4304671;Episódico;Sem transmissão;Melhorou;19,9;79,4;421;180,3;363,7;6;178,7;Capivari Do Sul;43;RS;nao metropolitana;pampa;8,67;Cfa;3986;77,57;98,43;97,25
4304689;Episódico;Sem transmissão;Melhorou;19,5;78,8;463;172,7;360,3;8;167,7;Capela De Santana;43;RS;metropolitana;mata atlantica;44,72;Cfa;10970;91,47;93,86;95,47
4304697;Sem transmissão;Episódico;Piorou;18,5;79,2;513,5;158,7;352,7;10,3;145,7;Capitão;43;RS;nao metropolitana;mata atlantica;375,3;Cfa;2888;12,4;97,54;81,76
4304705;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;18,8;73,8;514,9;163,3;319,7;11;125,7;Carazinho;43;RS;nao metropolitana;pampa;541,16;Cfa;60983;51,39;97,69;97,43
4304713;Episódico;Episódico;Se manteve;19,2;79,9;472,5;164,7;362,3;7;161,7;Caraá;43;RS;nao metropolitana;mata atlantica;277,76;Cfa;8957;76,18;89,37;91,28
4304804;Episódico;Episódico;Se manteve;18,2;79,9;530,7;147;355,7;10,7;137,3;Carlos Barbosa;43;RS;nao metropolitana;mata atlantica;522,47;Cfb;29834;76,83;96,34;96,89
4304853;Sem transmissão;Sem transmissão;Se manteve;18,6;74,2;507,8;156,3;332,7;10;129,7;Carlos Gomes;43;RS;nao metropolitana;mata atlantica;551,43;Cfa;1355;48,19;85,34;32,13
4304903;Episódico;Episódico;Se manteve;17,7;76,9;500,9;133;346;8,7;115;Casca;43;RS;nao metropolitana;mata atlantica;593,22;Cfb;9464;31,71;94,66;94,67
4304952;Sem transmissão;Episódico;Piorou;17,4;76,8;529,6;121,3;346;10,7;105,3;Caseiros;43;RS;nao metropolitana;mata atlantica;814,92;Cfb;3000;36,76;91,71;79,72
4305009;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,3;70,4;467,6;202,7;284,7;12;130,7;Catuípe;43;RS;nao metropolitana;mata atlantica;348,66;Cfa;8679;19,34;98,4;67,98
4305108;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;16,8;80,5;550,4;100;359;10;96;Caxias Do Sul;43;RS;metropolitana;mata atlantica;710,07;Cfb;503068;92,42;98,63;98,66
4305116;Sem transmissão;Episódico;Piorou;18,2;75,1;540,3;144;333;12,7;119,3;Centenário;43;RS;nao metropolitana;mata atlantica;594,04;Cfa;2725;56,52;94,75;61,35
4305124;Sem transmissão;Sem transmissão;Se manteve;18,1;78,9;415;146,7;355,3;7,7;139;Cerrito;43;RS;nao metropolitana;pampa;100,08;Cfa;5847;51,29;92,49;53,69
4305132;Episódico;Episódico;Se manteve;18,8;77,3;462,3;165;343,7;8,7;145;Cerro Branco;43;RS;nao metropolitana;mata atlantica;350,77;Cfa;3803;70,64;91,9;81,71
4305157;Sem transmissão;Episódico;Piorou;19,7;72,7;556,5;186,7;307,3;14,3;137;Cerro Grande;43;RS;nao metropolitana;mata atlantica;389,85;Cfa;2318;26,27;97,97;41,37
4305173;Episódico;Sem transmissão;Melhorou;18,1;80,4;489,7;145,7;358,3;9,3;140;Cerro Grande Do Sul;43;RS;nao metropolitana;pampa;192,42;Cfa;9054;29,19;74,92;60,51
4305207;Episódico;Episódico/Epidêmico;Piorou;20,9;70;485,1;219,3;281,7;11,7;142;Cerro Largo;43;RS;nao metropolitana;mata atlantica;206,44;Cfa;13710;42,24;97,9;95,08
4305306;Episódico;Episódico/Epidêmico;Piorou;19;73,3;537,8;168,7;313,3;12;125;Chapada;43;RS;nao metropolitana;pampa;517,14;Cfa;9475;21,63;97,96;69
4305355;Episódico;Episódico;Se manteve;19,7;77,2;436,6;179,3;353,3;8,7;167,3;Charqueadas;43;RS;metropolitana;pampa;21,19;Cfa;34954;91,98;98,9;97,98
4305371;Episódico;Episódico;Se manteve;17,7;75,9;533,7;128,7;339,3;10,3;107,7;Charrua;43;RS;nao metropolitana;mata atlantica;601,96;Cfa;3345;55,33;61,35;53,61
4305405;Episódico;Episódico;Se manteve;20,1;70,8;490,3;200;286,7;12,7;132,7;Chiapetta;43;RS;nao metropolitana;pampa;430,26;Cfa;3901;13,24;99,41;73,74
4305439;Sem transmissão;Sem transmissão;Se manteve;17,6;79,1;339,6;136,7;362,3;6;134,3;Chuí;43;RS;nao metropolitana;pampa;13,33;Cfa;6438;84,25;98,72;95,45
4305447;Sem transmissão;Episódico;Piorou;18,4;79,3;437,8;153,7;355,7;8,7;145;Chuvisca;43;RS;nao metropolitana;pampa;156,57;Cfa;4583;20,67;82,94;21,06
4305454;Episódico;Episódico;Se manteve;19,7;80,2;427,4;178,7;362,7;6;177;Cidreira;43;RS;nao metropolitana;pampa;9,79;Cfa;16742;48,04;98,98;98,25
4305504;Sem transmissão;Sem transmissão;Se manteve;17,4;76,8;529,6;121,3;346;10,7;105,3;Ciríaco;43;RS;nao metropolitana;mata atlantica;754,87;Cfb;4142;43,08;81,48;82,74
4305587;Episódico;Episódico;Se manteve;19,1;78,5;492,6;168,7;356;9,7;159;Colinas;43;RS;nao metropolitana;mata atlantica;107,68;Cfa;2415;63,56;93,39;94,11
4305603;Episódico;Episódico/Epidêmico;Piorou;19,1;73,5;482,3;173,3;319;12,7;133,3;Colorado;43;RS;nao metropolitana;mata atlantica;455,55;Cfa;3258;3,77;96,47;79,52
4305702;Episódico;Episódico/Epidêmico;Piorou;19,2;72,9;541,4;176,3;310;13,3;130,7;Condor;43;RS;nao metropolitana;pampa;472,87;Cfa;6406;26,71;93,88;79,93
4305801;Episódico;Episódico/Epidêmico;Piorou;19,3;73,1;531,4;174,7;313;12;129;Constantina;43;RS;nao metropolitana;mata atlantica;462,65;Cfa;10383;41,09;89,77;83,44
4305835;Sem transmissão;Episódico;Piorou;18,6;79,3;496,1;159,3;354,3;10;147,7;Coqueiro Baixo;43;RS;nao metropolitana;mata atlantica;381,91;Cfa;1284;6,74;97,38;47,01
4305850;Sem transmissão;Sem transmissão;Se manteve;18,8;73,5;529,1;163;317,7;12;122,3;Coqueiros Do Sul;43;RS;nao metropolitana;pampa;577,31;Cfa;2204;22,83;95,13;57,47
4305871;Sem transmissão;Sem transmissão;Se manteve;19,6;71,5;458,7;186;298,7;11,7;128,3;Coronel Barros;43;RS;nao metropolitana;mata atlantica;287,27;Cfa;2819;67,01;97,71;50,75
4305900;Episódico;Episódico/Epidêmico;Piorou;19,8;72,2;545,8;192,7;298,3;12,7;136;Coronel Bicaco;43;RS;nao metropolitana;pampa;498,17;Cfa;6082;3,67;81,88;70,31
4305934;Sem transmissão;Episódico;Piorou;18,6;79,3;496,1;159,3;354,3;10;147,7;Coronel Pilar;43;RS;nao metropolitana;mata atlantica;453,41;Cfa;1592;5,37;97,89;57,58
4305959;Episódico;Episódico;Se manteve;17,7;77,6;490,4;131;351;8,3;118,3;Cotiporã;43;RS;nao metropolitana;mata atlantica;394,5;Cfa;3850;86,28;80,41;87,89
4305975;Episódico;Episódico;Se manteve;17,7;76,5;524,1;131,7;342,3;11,3;111,7;Coxilha;43;RS;nao metropolitana;pampa;669,48;Cfb;3172;27,7;97,65;73,37
4306007;Episódico;Episódico/Epidêmico;Piorou;20,3;71,3;502,7;205;288,7;11,3;138,7;Crissiumal;43;RS;nao metropolitana;mata atlantica;263,14;Cfa;12852;15,44;96,23;63,12
4306056;Sem transmissão;Episódico;Piorou;18,6;78,8;425,7;157,7;355,3;9;149,7;Cristal;43;RS;nao metropolitana;pampa;44,75;Cfa;7352;82,6;91,22;85,12
4306072;Sem transmissão;Episódico;Piorou;20;72,5;525,1;197,7;309,3;12,3;147,3;Cristal Do Sul;43;RS;nao metropolitana;mata atlantica;339,9;Cfa;2694;17,72;95,18;35,22
4306106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,2;73,7;451,6;173;316,7;11,3;129,3;Cruz Alta;43;RS;nao metropolitana;pampa;411,53;Cfa;59057;38,3;98,19;95,52
4306130;Episódico;Episódico;Se manteve;18,6;74,5;556,4;160,3;325,3;12,3;126,3;Cruzaltense;43;RS;nao metropolitana;pampa;577,36;Cfa;1635;48,9;88,98;50,07
4306205;Episódico;Episódico/Epidêmico;Piorou;19,2;78;476,2;172;349,3;10;156,7;Cruzeiro Do Sul;43;RS;nao metropolitana;mata atlantica;48,19;Cfa;11618;41,51;80,72;93,68
4306304;Sem transmissão;Episódico;Piorou;17,5;76,8;506,5;123,7;350;8,3;111;David Canabarro;43;RS;nao metropolitana;mata atlantica;723,85;Cfb;4324;60,47;91,64;86,8
4306320;Episódico;Episódico;Se manteve;20,5;72,7;509;212;301;11,7;153,7;Derrubadas;43;RS;nao metropolitana;mata atlantica;322,82;Cfa;2749;61,23;93,93;34,12
4306353;Episódico;Sem transmissão;Melhorou;20,9;70;468,6;218;280;12;138,7;Dezesseis De Novembro;43;RS;nao metropolitana;mata atlantica;190,39;Cfa;2506;17,74;99,5;70,66
4306379;Episódico;Episódico;Se manteve;19,4;73,9;414,2;178,7;320;8,3;137,7;Dilermando De Aguiar;43;RS;nao metropolitana;pampa;111,06;Cfa;2806;80,2;84,23;41,25
4306403;Episódico;Epidêmico;Piorou;18,7;80;521,5;157,7;361;9;153;Dois Irmãos;43;RS;metropolitana;mata atlantica;189,64;Cfa;30551;94,97;99,27;99,89
4306429;Episódico;Episódico;Se manteve;19,3;73;566,4;178,7;306,7;15,3;129,3;Dois Irmãos Das Missões;43;RS;nao metropolitana;pampa;516,61;Cfa;2063;8,82;94,82;58,26
4306452;Sem transmissão;Episódico;Piorou;17,8;79,4;507,9;136,3;355,7;9;127,3;Dois Lajeados;43;RS;nao metropolitana;mata atlantica;440,3;Cfa;2965;67,96;79,34;84,93
4306502;Sem transmissão;Sem transmissão;Se manteve;18,8;78,9;441,9;160,3;357,3;8,7;153,7;Dom Feliciano;43;RS;nao metropolitana;pampa;275,97;Cfa;13059;32,48;76,21;37,18
4306551;Episódico;Sem transmissão;Melhorou;18,5;82,6;618,9;143,3;363;10,3;143;Dom Pedro De Alcântara;43;RS;nao metropolitana;mata atlantica;31,89;Cfa;2499;37,71;83,61;97,9
