,geocodigo,temp_med,umid_med,precip_tot,year,muni_code,dengue_pattern
16841,2406403,25.97512957142857,71.77306348626374,120.65065015047,2013,2406403,Episódico/Epidêmico
16842,2406502,26.240827035714283,66.36549539285714,138.35127940323,2013,2406502,Episódico/Epidêmico
16843,2406601,26.061519203296704,73.54134620604395,154.3870496975,2013,2406601,Episódico
16844,2406700,26.304338865384615,70.45920256043956,120.0330599051,2013,2406700,Episódico/Epidêmico
16845,2406809,25.300761464285713,73.04059296428572,131.31001081782,2013,2406809,Episódico/Epidêmico
16846,2406908,27.593657285714286,62.31894976373626,166.18898070464,2013,2406908,Episódico/Epidêmico
16847,2407005,27.094419714285713,62.480725423076926,159.13982037312002,2013,2407005,Episódico/Epidêmico
16848,2407104,25.998644233516483,77.3810500412088,275.4278011719,2013,2407104,Epidêmico
16849,2407203,27.41439033791209,69.86217779395605,171.02837915846,2013,2407203,Episódico/Epidêmico
16850,2407252,27.6131626510989,60.85905502472527,146.83917188806,2013,2407252,Episódico
16851,2407302,27.094419296703297,62.480726035714284,159.13982037312002,2013,2407302,Episódico/Epidêmico
16852,2407401,27.598193771978025,62.17599489285714,157.54522872827,2013,2407401,Episódico
16853,2407500,26.08048307692308,77.64922808241758,326.9758275603,2013,2407500,Episódico/Epidêmico
16854,2407609,27.946616535714284,61.22707594780219,149.69988999664,2013,2407609,Episódico/Epidêmico
16855,2407708,25.55967619230769,79.22974221978022,349.6606619373,2013,2407708,Episódico
16856,2407807,25.950894612637363,76.48859129670329,216.3760809859,2013,2407807,Episódico/Epidêmico
16857,2407906,24.67641898901099,77.34462935439561,187.63111896522,2013,2407906,Episódico
16858,2408003,28.124507892857146,64.36286212912088,157.21186975778,2013,2408003,Epidêmico
16859,2408102,25.9986443021978,77.38105044505494,275.4278011719,2013,2408102,Epidêmico
16860,2408201,25.950894667582414,76.48859212087912,216.3760809859,2013,2408201,Episódico/Epidêmico
16861,2408300,25.656788134615383,76.75233885714286,210.2937301283,2013,2408300,Epidêmico
16862,2408409,28.21662855769231,61.63452923351648,160.9378698142,2013,2408409,Episódico
16863,2408508,27.146119684065933,62.041362208791206,105.30366922602,2013,2408508,Episódico/Epidêmico
16864,2408607,27.6131626510989,60.85905502472527,146.83917188806,2013,2408607,Episódico/Epidêmico
16865,2408706,28.235503467032967,61.7533613956044,169.17398071378,2013,2408706,Episódico
16866,2408805,26.201892184065937,75.85342838736264,232.3457299594,2013,2408805,Episódico/Epidêmico
16867,2408904,25.981972513736263,65.85909138461538,100.28687003822,2013,2408904,Epidêmico
16868,2408953,26.20189284065934,75.85342357142856,232.3457299594,2013,2408953,Episódico/Epidêmico
16869,2409100,25.537808986263737,74.60037184340659,153.5847495742,2013,2409100,Episódico/Epidêmico
16870,2409209,25.656788134615383,76.75233885714286,210.2937301283,2013,2409209,Episódico
16871,2409308,27.593656980769232,62.31894983791209,166.18898070464,2013,2409308,Episódico/Epidêmico
16872,2409332,26.077494395604393,72.45384676373627,132.6786599745,2013,2409332,Episódico/Epidêmico
16873,2409407,27.34336336538461,62.678181510989006,165.4944301921,2013,2409407,Epidêmico
16874,2409506,26.68373426648352,74.13697466208792,192.94808906485,2013,2409506,Episódico/Epidêmico
16875,2409605,26.304338865384615,70.45920256043956,120.0330599051,2013,2409605,Episódico/Epidêmico
16876,2409704,28.058638225274724,63.246255206043955,118.35465030421,2013,2409704,Episódico/Epidêmico
16877,2409803,25.737911769230767,78.92303253296704,333.2490100254,2013,2409803,Episódico
16878,2409902,28.149831282967032,64.40264128021978,148.22455826903,2013,2409902,Episódico/Epidêmico
16879,2410009,27.41199178846154,61.872370013736266,150.40814831861,2013,2410009,Episódico/Epidêmico
16880,2410108,26.039797851648352,73.35429819505494,150.13583044333,2013,2410108,Episódico/Epidêmico
16881,2410207,27.598193771978025,62.17599489285714,157.54522872827,2013,2410207,Episódico
16882,2410256,27.414390197802195,69.86217939010989,171.02837915846,2013,2410256,Episódico/Epidêmico
16883,2410306,25.97512950824176,71.77306426098902,120.65065015047,2013,2410306,Episódico/Epidêmico
16884,2410405,26.08048307692308,77.64922808241758,326.9758275603,2013,2410405,Episódico/Epidêmico
16885,2410504,27.598193634615384,62.175994964285714,157.54521872827,2013,2410504,Episódico/Epidêmico
16886,2410603,27.593656980769232,62.31894983791209,166.18898070464,2013,2410603,Episódico
16887,2410702,27.955383489010988,62.382737005494505,165.8664990383,2013,2410702,Episódico
16888,2410801,27.094419714285713,62.480725423076926,159.13982037312002,2013,2410801,Episódico/Epidêmico
16889,2410900,26.07749453021978,72.45384485714285,132.6786599745,2013,2410900,Episódico/Epidêmico
16890,2411007,28.035360629120877,62.13567866208791,157.6543301229,2013,2411007,Episódico/Epidêmico
16891,2411056,27.121212406593408,73.59650849450549,206.50152870056,2013,2411056,Episódico/Epidêmico
16892,2411106,26.07749453021978,72.45384485714285,132.6786599745,2013,2411106,Episódico/Epidêmico
16893,2411205,25.300761464285713,73.04059296428572,131.31001081782,2013,2411205,Epidêmico
16894,2411403,27.126827530219778,64.76107672527472,130.06986013017,2013,2411403,Episódico/Epidêmico
16895,2411429,26.310182917582416,64.02284847252747,105.27034952305,2013,2411429,Episódico/Epidêmico
16896,2411502,25.53780855769231,74.60037592307692,153.5847495742,2013,2411502,Episódico/Epidêmico
16897,2411601,27.110099934065936,71.48415884615385,165.14697253456,2013,2411601,Episódico/Epidêmico
16898,2411700,24.87934720604396,72.40045190934066,116.1010099484,2013,2411700,Episódico/Epidêmico
16899,2411809,28.13262928846154,59.922010148351646,127.59087856684,2013,2411809,Episódico/Epidêmico
16900,2411908,28.035360629120877,62.13567866208791,157.6543301229,2013,2411908,Episódico
16901,2412005,25.998644233516483,77.3810500412088,275.4278011719,2013,2412005,Episódico/Epidêmico
16902,2412104,27.965928711538464,59.75756628846154,115.97547070818,2013,2412104,Episódico/Epidêmico
16903,2412203,25.950894667582414,76.48859212087912,216.3760809859,2013,2412203,Episódico/Epidêmico
16904,2412302,25.300760840659343,73.04059690659341,131.31001081782,2013,2412302,Episódico/Epidêmico
16905,2412401,25.981972513736263,65.85909138461538,100.28687003822,2013,2412401,Episódico/Epidêmico
16906,2412500,27.343363719780218,62.67817963186813,165.4944301921,2013,2412500,Episódico
16907,2412559,26.68373462087912,74.13697378846153,192.94808906485,2013,2412559,Episódico/Epidêmico
16908,2412609,26.061518678571428,73.54134885439561,154.3870496975,2013,2412609,Episódico/Epidêmico
16909,2412708,26.11578268131868,74.40209539560439,182.25572003985,2013,2412708,Episódico
16910,2412807,28.235503868131868,61.75335899725275,169.17398071378,2013,2412807,Episódico/Epidêmico
16911,2412906,25.97512957142857,71.77306348626374,120.65065015047,2013,2412906,Episódico/Epidêmico
16912,2413003,26.240827164835167,66.36549436538462,138.35128990323,2013,2413003,Episódico/Epidêmico
16913,2413102,25.97512950824176,71.77306426098902,120.65065015047,2013,2413102,Episódico/Epidêmico
16914,2413201,25.936172233516483,79.10078551923077,338.4640402546,2013,2413201,Episódico/Epidêmico
16915,2413300,25.537808986263737,74.60037184340659,153.5847495742,2013,2413300,Episódico/Epidêmico
16916,2413359,28.149831293956044,64.40264073626373,148.22455826903,2013,2413359,Episódico/Epidêmico
16917,2413409,28.22109679120879,59.09980864835165,126.4503990588,2013,2413409,Episódico/Epidêmico
16918,2413508,25.537808986263737,74.60037184340659,153.5847495742,2013,2413508,Episódico/Epidêmico
16919,2413557,27.598193771978025,62.17599489285714,157.54522872827,2013,2413557,Episódico
16920,2413607,28.035360898351648,62.135677925824176,157.6543401229,2013,2413607,Episódico
16921,2413706,25.400673192307696,71.61920737362637,101.7164001197,2013,2413706,Episódico/Epidêmico
16922,2413805,27.593657285714286,62.31894976373626,166.18898070464,2013,2413805,Episódico/Epidêmico
16923,2413904,25.998644233516483,77.3810500412088,275.4278011719,2013,2413904,Episódico/Epidêmico
16924,2414001,25.537808986263737,74.60037184340659,153.5847495742,2013,2414001,Episódico/Epidêmico
16925,2414100,27.41199178846154,61.872370013736266,150.40814831861,2013,2414100,Episódico/Epidêmico
16926,2414159,26.240827164835167,66.36549436538462,138.35128990323,2013,2414159,Episódico/Epidêmico
16927,2414209,25.95552577197802,79.83042873626374,440.922708737,2013,2414209,Episódico/Epidêmico
16928,2414308,27.965928711538464,59.75756628846154,115.97547070818,2013,2414308,Episódico/Epidêmico
16929,2414407,26.247000002747253,79.3469363021978,386.79086996408,2013,2414407,Episódico/Epidêmico
16930,2414456,28.32735378846154,61.513150978021976,173.64661975414,2013,2414456,Episódico
16931,2414506,27.946616535714284,61.22707594780219,149.69988999664,2013,2414506,Episódico
16932,2414605,28.235503467032967,61.7533613956044,169.17398071378,2013,2414605,Episódico/Epidêmico
16933,2414704,25.656788134615383,76.75233885714286,210.2937301283,2013,2414704,Episódico/Epidêmico
16934,2414753,27.25287982967033,62.633721,200.9938782906,2013,2414753,Episódico
16935,2414803,26.061519203296704,73.54134620604395,154.3870496975,2013,2414803,Episódico/Epidêmico
16936,2414902,27.955383489010988,62.382737005494505,165.8664990383,2013,2414902,Episódico
16937,2415008,25.737911769230767,78.92303253296704,333.2490100254,2013,2415008,Episódico
16938,2400109,26.371893822102425,64.94975963342318,91.10254009219,2014,2400109,Episódico/Epidêmico
16939,2400208,28.626559469002693,61.1104927574124,99.97922981752,2014,2400208,Episódico/Epidêmico
16940,2400307,27.06810705929919,67.05679549595688,110.35566853024,2014,2400307,Episódico/Epidêmico
16941,2400406,27.807962752021563,59.41899495687331,115.58116170593,2014,2400406,Episódico/Epidêmico
16942,2400505,28.180419932614555,57.96098144204852,99.78211974452,2014,2400505,Episódico/Epidêmico
16943,2400604,28.32957684366577,58.228211307277626,99.35692115593,2014,2400604,Episódico
16944,2400703,28.256659560646902,63.89927176819407,117.8943712153,2014,2400703,Episódico/Epidêmico
16945,2400802,26.09102609433962,68.89274263342318,106.29802999059,2014,2400802,Episódico/Epidêmico
16946,2400901,27.947639970350405,60.071110803234504,132.39311976426,2014,2400901,Episódico
16947,2401008,28.52098638005391,59.793874355795154,123.0161589094,2014,2401008,Episódico/Epidêmico
16948,2401107,26.740334040431268,76.5343462425876,204.23904034276,2014,2401107,Episódico/Epidêmico
16949,2401206,25.958117676549865,79.22786323180593,334.1129800127,2014,2401206,Episódico/Epidêmico
16950,2401305,28.637429876010785,59.61680187331536,132.0200807538,2014,2401305,Episódico/Epidêmico
16951,2401404,25.76776,79.00123335579515,309.5128630623,2014,2401404,Episódico/Epidêmico
16952,2401453,28.039406579514825,66.41317143126685,151.96996051542,2014,2401453,Episódico/Epidêmico
16953,2401503,26.04091915633423,73.0599512425876,150.95389023076999,2014,2401503,Episódico/Epidêmico
16954,2401602,26.084564983827494,74.9760063638814,201.1100594069,2014,2401602,Episódico/Epidêmico
16955,2401651,26.091026700808623,68.89272554177897,106.2933496101,2014,2401651,Episódico/Epidêmico
16956,2401701,25.93575547708895,76.96543274663073,225.9181806043,2014,2401701,Episódico
16957,2401800,25.767760061994608,79.00122188409703,309.5102429153,2014,2401800,Episódico/Epidêmico
16958,2401859,27.100815948787066,71.87827996226414,153.53869940141,2014,2401859,Episódico/Epidêmico
16959,2401909,25.776749498652293,71.80192948247978,117.12639951362,2014,2401909,Episódico/Epidêmico
16960,2402006,27.387259628032346,60.83694097843666,78.7027599022,2014,2402006,Epidêmico
16961,2402105,25.404988800539083,71.90877102425877,105.24630958386,2014,2402105,Episódico/Epidêmico
16962,2402204,25.671374091644207,77.03957825336927,198.1514987632,2014,2402204,Episódico/Epidêmico
16963,2402303,28.520985013477087,59.79385478975741,123.01629012160001,2014,2402303,Episódico/Epidêmico
16964,2402402,26.180637970350404,64.89869099460915,78.32598899615,2014,2402402,Episódico/Epidêmico
16965,2402501,28.256658172506736,63.899289444743935,117.8916302796,2014,2402501,Episódico
16966,2402600,26.086735493261457,77.8853931051213,329.1971529286,2014,2402600,Episódico/Epidêmico
16967,2402709,25.31022382479784,70.27787436927224,109.08504081427,2014,2402709,Episódico/Epidêmico
16968,2402808,25.136896148247978,69.8617188948787,98.01107998546,2014,2402808,Episódico
16969,2402907,27.644755479784365,60.82763796226415,144.11223885062,2014,2402907,Episódico/Epidêmico
16970,2403004,26.180639180592994,64.89869294609164,78.32695900236,2014,2403004,Episódico/Epidêmico
16971,2403103,26.371894757412395,64.94973349056605,91.09835062477,2014,2403103,Epidêmico
16972,2403202,27.76936916172507,61.32792762803234,186.00716974174,2014,2403202,Episódico/Epidêmico
16973,2403251,25.95811697304582,79.22783352021564,334.109729032,2014,2403251,Epidêmico
16974,2403301,27.644755479784365,60.82763796226415,144.11223885062,2014,2403301,Episódico
16975,2403400,25.557381013477087,66.47038635579516,69.3263096122,2014,2403400,Episódico/Epidêmico
16976,2403509,25.671374396226412,77.03959363342318,198.1568095053,2014,2403509,Episódico
16977,2403608,26.038478525606468,79.83508759838276,399.0235049462,2014,2403608,Episódico/Epidêmico
16978,2403707,28.545056929919134,61.06200229649596,116.6044695561,2014,2403707,Episódico
16979,2403756,26.091028423180592,68.89272757681941,106.2951502354,2014,2403756,Episódico/Epidêmico
16980,2403806,27.559135762803233,61.75130456873315,115.93878759382,2014,2403806,Episódico/Epidêmico
16981,2403905,27.919648032345016,60.157490797843664,129.45405043574,2014,2403905,Episódico/Epidêmico
16982,2404002,28.329574353099733,58.22822156603774,99.35393974813,2014,2404002,Episódico
16983,2404101,27.413506320754717,70.55713591644205,147.42493065882,2014,2404101,Episódico/Epidêmico
16984,2404200,25.67137478975741,77.03958978975741,198.1568095053,2014,2404200,Episódico/Epidêmico
16985,2404309,28.75145608355795,60.52727536927223,107.7490906406,2014,2404309,Episódico/Epidêmico
16986,2404408,26.740332078167114,76.53432862264151,204.2367722597,2014,2404408,Episódico/Epidêmico
16987,2404507,27.413506320754717,70.55713591644205,147.42493065882,2014,2404507,Epidêmico
16988,2404606,26.084560727762806,74.97601132345014,201.1156490368,2014,2404606,Episódico/Epidêmico
16989,2404705,28.047145590296495,63.51574238814016,104.4641203497,2014,2404705,Episódico
16990,2404804,28.16556346630728,57.36880362533692,77.95279046165,2014,2404804,Episódico/Epidêmico
16991,2404853,27.14556226954178,64.77765991374663,105.11855809480001,2014,2404853,Episódico
16992,2404903,28.274631323450134,60.69279252560647,135.5331193434,2014,2404903,Episódico
16993,2405009,24.964528361185984,72.15391808355795,96.94826974244,2014,2405009,Episódico/Epidêmico
16994,2405108,27.619074738544477,66.87054013207546,127.4180307796,2014,2405108,Episódico/Epidêmico
16995,2405207,28.297110059299193,59.0992635606469,115.71126084515,2014,2405207,Episódico/Epidêmico
16996,2405306,25.671369663072774,77.03960698652291,198.1610398096,2014,2405306,Episódico/Epidêmico
16997,2405405,25.350571032345012,73.09888408086253,107.29166985544,2014,2405405,Episódico/Epidêmico
16998,2405504,26.017774393531,73.84892748787063,174.1605468016,2014,2405504,Episódico
16999,2405603,28.27300516981132,58.140930029649596,86.64364137446,2014,2405603,Episódico/Epidêmico
17000,2405702,27.387255835579516,60.83695694609165,78.7062102484,2014,2405702,Episódico/Epidêmico
17001,2405801,26.017774393531,73.84892748787063,174.1605468016,2014,2405801,Episódico/Epidêmico
17002,2405900,27.946674587601077,59.13105991644205,112.70199009847,2014,2405900,Episódico
17003,2406007,27.457460792452828,60.293459285714285,144.2664395814,2014,2406007,Episódico/Epidêmico
17004,2406106,28.286713425876012,59.48380868463612,130.64861778016,2014,2406106,Episódico/Epidêmico
17005,2406155,25.671369663072774,77.03960698652291,198.1610398096,2014,2406155,Episódico
17006,2406205,25.290117738544474,78.09302222641509,202.3315093929,2014,2406205,Episódico/Epidêmico
17007,2406304,25.93575414555256,76.9654202587601,225.924580227,2014,2406304,Episódico/Epidêmico
17008,2406403,25.964922401617248,72.21625849056603,117.7259896879,2014,2406403,Episódico/Epidêmico
17009,2406502,26.351680318059298,65.82344921832885,108.24257045218,2014,2406502,Episódico/Epidêmico
17010,2406601,26.039742234501347,74.0750704393531,156.27491042756,2014,2406601,Episódico
17011,2406700,26.25984990296496,71.09472467924527,134.7449909695,2014,2406700,Episódico/Epidêmico
17012,2406809,25.350571032345012,73.09888408086253,107.29166985544,2014,2406809,Episódico/Epidêmico
17013,2406908,27.947636741239894,60.07111743665769,132.3947692922,2014,2406908,Episódico/Epidêmico
17014,2407005,27.457460792452828,60.293459285714285,144.2664395814,2014,2407005,Episódico/Epidêmico
17015,2407104,25.987925447439352,77.797698425876,294.3118111647,2014,2407104,Epidêmico
17016,2407203,27.461120832884095,69.76797612938006,149.47220133653,2014,2407203,Episódico/Epidêmico
17017,2407252,28.07213470619946,58.10017987061995,107.14893037115,2014,2407252,Episódico
17018,2407302,27.457460886792454,60.293457083557946,144.2664395814,2014,2407302,Episódico/Epidêmico
17019,2407401,27.91964768463612,60.15749505660377,129.45478058174,2014,2407401,Episódico
17020,2407500,26.086732916442045,77.88542052021563,329.2025428599,2014,2407500,Episódico/Epidêmico
17021,2407609,28.297110229110512,59.099262415094344,115.71126084515,2014,2407609,Episódico/Epidêmico
17022,2407708,25.622372506738543,79.13999583018868,302.973291027,2014,2407708,Episódico
17023,2407807,25.93575414555256,76.9654202587601,225.924580227,2014,2407807,Episódico/Epidêmico
17024,2407906,24.741040245283017,77.34953983288409,160.3074390794,2014,2407906,Episódico
17025,2408003,28.2986796819407,63.34591725067385,112.90125973471,2014,2408003,Epidêmico
17026,2408102,25.987925722371966,77.7976958032345,294.3118111647,2014,2408102,Epidêmico
17027,2408201,25.93575446630728,76.96542186792453,225.924580227,2014,2408201,Episódico/Epidêmico
17028,2408300,25.671369663072774,77.03960698652291,198.1610398096,2014,2408300,Epidêmico
17029,2408409,28.520984245283017,59.79388015902965,123.0205597944,2014,2408409,Episódico
17030,2408508,27.38725513207547,60.83695834501348,78.706040236,2014,2408508,Episódico/Epidêmico
17031,2408607,28.072134226415095,58.10018111051213,107.14748032015,2014,2408607,Episódico/Epidêmico
17032,2408706,28.473113897574127,60.29123078167116,126.95757940177,2014,2408706,Episódico
17033,2408805,26.208796018867925,76.09598467654988,227.4085899696,2014,2408805,Episódico/Epidêmico
17034,2408904,26.1806379083558,64.89868846091645,78.32844911862,2014,2408904,Epidêmico
17035,2408953,26.208796506738544,76.09598193261455,227.4085899696,2014,2408953,Episódico/Epidêmico
17036,2409100,25.559142951482478,74.86707663342318,137.50293004306,2014,2409100,Episódico/Epidêmico
17037,2409209,25.67136930188679,77.03961257142856,198.1601396016,2014,2409209,Episódico
17038,2409308,27.947635641509436,60.07111937735849,132.3944593672,2014,2409308,Episódico/Epidêmico
17039,2409332,26.04091762264151,73.0599540916442,150.95619956107,2014,2409332,Episódico/Epidêmico
17040,2409407,27.64475650943396,60.82764578167115,144.11463992672,2014,2409407,Epidêmico
17041,2409506,26.679635442048514,74.47216803773584,183.4591995106,2014,2409506,Episódico/Epidêmico
17042,2409605,26.25984893530997,71.09472866307277,134.7448110607,2014,2409605,Episódico/Epidêmico
17043,2409704,28.047145711590296,63.515745787061995,104.4624701172,2014,2409704,Episódico/Epidêmico
17044,2409803,25.767753760107816,79.00127531536388,309.5127808747,2014,2409803,Episódico
17045,2409902,28.256657495956873,63.89928790566038,117.8944203148,2014,2409902,Episódico/Epidêmico
17046,2410009,27.80795778975741,59.41903977088949,115.58371116412,2014,2410009,Episódico/Epidêmico
17047,2410108,26.017774363881404,73.84893176280323,174.1604479216,2014,2410108,Episódico/Epidêmico
17048,2410207,27.91964752560647,60.15749555525607,129.45466064534,2014,2410207,Episódico
17049,2410256,27.46112049865229,69.76797912668464,149.47181136953,2014,2410256,Episódico/Epidêmico
17050,2410306,25.96492222371968,72.21626344474393,117.7248497776,2014,2410306,Episódico/Epidêmico
17051,2410405,26.08673329380054,77.8854214851752,329.2011628839,2014,2410405,Episódico/Epidêmico
17052,2410504,27.919647663072777,60.15749465498652,129.45466064534,2014,2410504,Episódico/Epidêmico
17053,2410603,27.947635641509436,60.07111937735849,132.3944593672,2014,2410603,Episódico
17054,2410702,28.22694837196765,60.714575576819406,136.1174493797,2014,2410702,Episódico
17055,2410801,27.45746055795148,60.29346234231806,144.2661795774,2014,2410801,Episódico/Epidêmico
17056,2410900,26.04091766576819,73.05995638274932,150.95619956107,2014,2410900,Episódico/Epidêmico
17057,2411007,28.27463033153639,60.69279562533693,135.53268937640001,2014,2411007,Episódico/Epidêmico
17058,2411056,27.09544196495957,73.94308602964959,200.22932112205999,2014,2411056,Episódico/Epidêmico
17059,2411106,26.04091766576819,73.05995638274932,150.95619956107,2014,2411106,Episódico/Epidêmico
17060,2411205,25.3505696361186,73.0988871967655,107.29172980904,2014,2411205,Epidêmico
17061,2411403,27.145562242587598,64.777663393531,105.11756817130001,2014,2411403,Episódico/Epidêmico
17062,2411429,26.603969752021563,62.48882761725068,68.45853023335,2014,2411429,Episódico/Epidêmico
17063,2411502,25.55914348787062,74.86707321293801,137.50293004306,2014,2411502,Episódico/Epidêmico
17064,2411601,27.100812738544473,71.87829752830189,153.54932898451,2014,2411601,Episódico/Epidêmico
17065,2411700,24.964528552560648,72.15391252291106,96.94711973164,2014,2411700,Episódico/Epidêmico
17066,2411809,28.410918339622643,58.40635629649596,103.4483408162,2014,2411809,Episódico/Epidêmico
17067,2411908,28.27463033153639,60.69279562533693,135.53268937640001,2014,2411908,Episódico
17068,2412005,25.98792436927224,77.79770514285714,294.3104411538,2014,2412005,Episódico/Epidêmico
17069,2412104,28.273003784366576,58.140936595687336,86.64338137438,2014,2412104,Episódico/Epidêmico
17070,2412203,25.935753649595686,76.96542667115904,225.923370371,2014,2412203,Episódico/Epidêmico
17071,2412302,25.3505698032345,73.09888599191375,107.29172980904,2014,2412302,Episódico/Epidêmico
17072,2412401,26.1806379083558,64.89868846091645,78.32844911862,2014,2412401,Episódico/Epidêmico
17073,2412500,27.64475603773585,60.82764577358491,144.11463992672,2014,2412500,Episódico
17074,2412559,26.67963578975741,74.47216761185983,183.4591995106,2014,2412559,Episódico/Epidêmico
17075,2412609,26.039741191374663,74.07507850673854,156.27379038156,2014,2412609,Episódico/Epidêmico
17076,2412708,26.08455894070081,74.97601204043127,201.1147294798,2014,2412708,Episódico
17077,2412807,28.473113978436658,60.29123171428572,126.95757940177,2014,2412807,Episódico/Epidêmico
17078,2412906,25.964921700808627,72.21626480862534,117.7248497776,2014,2412906,Episódico/Epidêmico
17079,2413003,26.351680835579515,65.8234445309973,108.24201042473,2014,2413003,Episódico/Epidêmico
17080,2413102,25.96492222371968,72.21626344474393,117.7248497776,2014,2413102,Episódico/Epidêmico
17081,2413201,25.95811697304582,79.22783352021564,334.109729032,2014,2413201,Episódico/Epidêmico
17082,2413300,25.559142951482478,74.86707663342318,137.50293004306,2014,2413300,Episódico/Epidêmico
17083,2413359,28.25665758221024,63.899289749326144,117.8944203148,2014,2413359,Episódico/Epidêmico
17084,2413409,28.581990393530997,57.12765822371968,89.0107798495,2014,2413409,Episódico/Epidêmico
17085,2413508,25.559142951482478,74.86707663342318,137.50293004306,2014,2413508,Episódico/Epidêmico
17086,2413557,27.91964752560647,60.15749555525607,129.45466064534,2014,2413557,Episódico
17087,2413607,28.274631123989217,60.69279123989218,135.53268937640001,2014,2413607,Episódico
17088,2413706,25.404989592991914,71.90877240700809,105.2537291344,2014,2413706,Episódico/Epidêmico
17089,2413805,27.94763609433962,60.071118700808626,132.3944593672,2014,2413805,Episódico/Epidêmico
17090,2413904,25.98792436927224,77.79770514285714,294.3104411538,2014,2413904,Episódico/Epidêmico
17091,2414001,25.559142951482478,74.86707663342318,137.50293004306,2014,2414001,Episódico/Epidêmico
17092,2414100,27.80795778975741,59.41903977088949,115.58371116412,2014,2414100,Episódico/Epidêmico
17093,2414159,26.351680835579515,65.8234445309973,108.24201042473,2014,2414159,Episódico/Epidêmico
17094,2414209,25.995808420485172,79.70676471698113,397.296518526,2014,2414209,Episódico/Epidêmico
17095,2414308,28.273003784366576,58.140936595687336,86.64338137438,2014,2414308,Episódico/Epidêmico
17096,2414407,26.262526603773587,79.39951914824798,373.2680097081,2014,2414407,Episódico/Epidêmico
17097,2414456,28.637421202156332,59.616816490566045,132.02198953597,2014,2414456,Episódico
17098,2414506,28.29710950134771,59.09926623989219,115.7107108571,2014,2414506,Episódico
17099,2414605,28.473113897574127,60.29123078167116,126.95757940177,2014,2414605,Episódico/Epidêmico
17100,2414704,25.67136930188679,77.03961257142856,198.1601396016,2014,2414704,Episódico/Epidêmico
17101,2414753,27.60861513477089,60.54999603504043,187.4754697296,2014,2414753,Episódico
17102,2414803,26.03974129380054,74.07507847169812,156.27379038156,2014,2414803,Episódico/Epidêmico
17103,2414902,28.22694837196765,60.714575576819406,136.1174493797,2014,2414902,Episódico
17104,2415008,25.767753760107816,79.00127531536388,309.5127808747,2014,2415008,Episódico
17105,2400109,26.564802994505495,66.05693648076924,110.1420887298,2015,2400109,Episódico/Epidêmico
17106,2400208,28.817046799450548,62.542556467032966,143.5002413524,2015,2400208,Episódico/Epidêmico
17107,2400307,27.218759142857145,68.33021753571428,177.45749901401,2015,2400307,Episódico/Epidêmico
17108,2400406,28.217276373626373,59.385036,144.06946885777,2015,2400406,Episódico/Epidêmico
17109,2400505,28.52653678021978,58.228850598901104,154.45337882067,2015,2400505,Episódico/Epidêmico
17110,2400604,28.62003793956044,58.83321713461538,134.93055991237,2015,2400604,Episódico
17111,2400703,28.402937565934067,65.46805827747252,165.17589969344,2015,2400703,Episódico/Epidêmico
17112,2400802,26.256620104395605,70.06966052747254,163.9776317667,2015,2400802,Episódico/Epidêmico
17113,2400901,28.299819862637364,60.440784258241756,150.84226054337,2015,2400901,Episódico
17114,2401008,28.80937967582418,60.60019834340659,137.26185135608,2015,2401008,Episódico/Epidêmico
17115,2401107,26.98123645879121,76.53644874175824,222.05395152282,2015,2401107,Episódico/Epidêmico
17116,2401206,26.15060870054945,79.64302588461538,343.0216094352,2015,2401206,Episódico/Epidêmico
17117,2401305,28.89816723351648,60.635701651098906,144.2313367823,2015,2401305,Episódico/Epidêmico
17118,2401404,25.945632329670328,79.50419712087913,346.9615003857,2015,2401404,Episódico/Epidêmico
17119,2401453,28.271779197802196,67.62885533241759,189.12358116882,2015,2401453,Episódico/Epidêmico
17120,2401503,26.177870464285714,74.24892,184.771291016,2015,2401503,Episódico/Epidêmico
17121,2401602,26.241635184065938,75.97537484615385,222.34267003289,2015,2401602,Episódico/Epidêmico
17122,2401651,26.256620390109887,70.06966490384616,163.9786916049,2015,2401651,Episódico/Epidêmico
17123,2401701,26.09466394230769,77.80953781043955,242.191471085,2015,2401701,Episódico
17124,2401800,25.945632983516482,79.50417714285715,346.962010935,2015,2401800,Episódico/Epidêmico
17125,2401859,27.267084535714286,72.85039467582418,182.23527996954,2015,2401859,Episódico/Epidêmico
17126,2401909,25.915218961538464,73.05079261813187,163.7365687422,2015,2401909,Episódico/Epidêmico
17127,2402006,27.592836725274726,61.86206910714286,108.86090036987,2015,2402006,Epidêmico
17128,2402105,25.51896907142857,73.30198368681319,137.66289972833,2015,2402105,Episódico/Epidêmico
17129,2402204,25.80699027747253,78.0034045631868,236.57040963216,2015,2402204,Episódico/Epidêmico
17130,2402303,28.809380252747253,60.6001976510989,137.26409037318,2015,2402303,Episódico/Epidêmico
17131,2402402,26.374262782967033,65.95457566483518,101.24200971144,2015,2402402,Episódico/Epidêmico
17132,2402501,28.402940052197803,65.46805517032968,165.17944047054,2015,2402501,Episódico
17133,2402600,26.27788823076923,78.51793093956043,333.8889615024,2015,2402600,Episódico/Epidêmico
17134,2402709,25.473954420329672,71.50032578846154,139.56139096344,2015,2402709,Episódico/Epidêmico
17135,2402808,25.30583277197802,71.04176521978022,114.0549982981,2015,2402808,Episódico
17136,2402907,28.120136241758242,60.438527629120884,168.76556908434,2015,2402907,Episódico/Epidêmico
