,geocode,season,temp_med,umid_med,precip_tot,thr_temp,thr_umid,thr_prec,thr_temp_umid,year,dengue_pattern
73078,3130309,Summer,22.79205164835165,77.3407054945055,2635.8528,91,84,50,84,2011,Episódico/Epidêmico
73079,3130309,Winter,20.265246739130436,58.45331739130435,54.383700000000005,36,40,1,6,2011,Episódico/Epidêmico
73080,3130408,Autumn,18.786253260869564,79.12937934782609,761.3466,32,92,19,32,2011,Episódico/Epidêmico
73081,3130408,Spring,19.847150561797754,75.34355842696628,2430.8459000000003,51,82,48,46,2011,Episódico/Epidêmico
73082,3130408,Summer,21.555400000000002,76.78287802197802,2429.4681,81,86,40,76,2011,Episódico/Epidêmico
73083,3130408,Winter,18.256356521739132,64.17833152173912,88.72579999999999,17,65,3,2,2011,Episódico/Epidêmico
73084,3130507,Autumn,19.319654347826088,79.98706086956523,724.6702,40,92,18,40,2011,Episódico/Epidêmico
73085,3130507,Spring,20.394021348314606,75.57714494382022,2219.518,61,79,48,56,2011,Episódico/Epidêmico
73086,3130507,Summer,21.974730769230767,77.8856054945055,2431.1717,87,91,50,87,2011,Episódico/Epidêmico
73087,3130507,Winter,18.764557608695654,64.35639239130434,141.308,19,63,4,2,2011,Episódico/Epidêmico
73088,3130556,Autumn,21.054009782608695,76.70728804347826,588.9091999999999,61,90,14,59,2011,Episódico
73089,3130556,Spring,20.410057303370788,79.32500224719101,2431.5287,57,87,49,57,2011,Episódico
73090,3130556,Summer,22.84948241758242,74.16218131868132,1636.8217,90,85,27,84,2011,Episódico
73091,3130556,Winter,19.750095652173915,69.16132717391304,127.8748,33,81,0,23,2011,Episódico
73092,3130606,Autumn,17.550228260869567,80.63358260869565,1114.4907,13,92,29,13,2011,Episódico
73093,3130606,Spring,19.007757303370784,75.42758539325843,2066.476,33,84,39,30,2011,Episódico
73094,3130606,Summer,20.44903846153846,79.19362857142858,1700.5603,57,90,51,56,2011,Episódico
73095,3130606,Winter,16.917844565217393,66.62947717391305,592.0788,15,70,10,2,2011,Episódico
73096,3130655,Autumn,22.245965217391305,62.973457608695654,149.7348,79,57,5,44,2011,Episódico/Epidêmico
73097,3130655,Spring,21.307555056179776,71.46379999999999,1301.4475,68,75,22,57,2011,Episódico/Epidêmico
73098,3130655,Summer,23.092701098901102,65.49244285714285,806.2945,91,64,14,64,2011,Episódico/Epidêmico
73099,3130655,Winter,20.269726086956524,59.51096847826087,80.2886,38,50,0,9,2011,Episódico/Epidêmico
73100,3130705,Autumn,20.59493695652174,76.40861086956522,675.5904,56,92,22,56,2011,Episódico/Epidêmico
73101,3130705,Spring,21.814237078651686,73.39392471910112,1880.9428,82,76,50,71,2011,Episódico/Epidêmico
73102,3130705,Summer,22.192371428571427,78.2357,2469.3387000000002,88,85,53,82,2011,Episódico/Epidêmico
73103,3130705,Winter,20.663229347826086,53.90971086956522,80.1328,43,30,1,5,2011,Episódico/Epidêmico
73104,3130804,Autumn,18.326064130434784,80.48384565217391,866.1263,27,92,20,27,2011,Episódico
73105,3130804,Spring,19.323978651685394,76.90855505617978,2609.5627,40,84,49,35,2011,Episódico
73106,3130804,Summer,21.116104395604395,78.16236043956044,2528.6713,72,91,48,72,2011,Episódico
73107,3130804,Winter,17.66205760869565,66.55856630434782,157.1745,17,71,3,3,2011,Episódico
73108,3130903,Autumn,21.84354347826087,74.84310326086957,501.92990000000003,71,90,10,69,2011,Episódico/Epidêmico
73109,3130903,Spring,21.19787752808989,77.37995730337079,2206.9169,63,86,47,63,2011,Episódico/Epidêmico
73110,3130903,Summer,23.619905494505495,72.58234615384615,1418.8433,91,82,24,82,2011,Episódico/Epidêmico
73111,3130903,Winter,20.513420652173913,67.58446847826087,127.1632,44,77,0,30,2011,Episódico/Epidêmico
73112,3131000,Autumn,20.822916304347824,74.50876739130435,550.6495,58,90,14,56,2011,Episódico/Epidêmico
73113,3131000,Spring,21.122839325842698,75.33867640449438,3166.4434,66,77,46,60,2011,Episódico/Epidêmico
73114,3131000,Summer,22.985065934065936,72.07374725274725,2105.8937,89,75,35,73,2011,Episódico/Epidêmico
73115,3131000,Winter,20.282315217391304,58.6824847826087,26.4934,38,51,0,9,2011,Episódico/Epidêmico
73116,3131109,Autumn,22.220084782608698,68.0755304347826,348.74060000000003,77,80,8,65,2011,Episódico/Epidêmico
73117,3131109,Spring,22.031052808988765,72.58138876404495,2760.9689,76,71,44,62,2011,Episódico/Epidêmico
73118,3131109,Summer,23.770889010989013,68.9905,1462.0511999999999,91,74,29,74,2011,Episódico/Epidêmico
73119,3131109,Winter,21.187903260869565,55.676511956521736,15.2315,54,41,0,16,2011,Episódico/Epidêmico
73120,3131158,Autumn,22.853896739130438,73.76767826086957,425.8019,81,90,7,79,2011,Episódico/Epidêmico
73121,3131158,Spring,22.141267415730336,76.86026292134831,2160.6865,73,81,45,68,2011,Episódico/Epidêmico
73122,3131158,Summer,24.83628791208791,69.44583516483516,1265.3064,91,70,22,70,2011,Episódico/Epidêmico
73123,3131158,Winter,21.661620652173912,64.2064902173913,112.1045,81,68,1,58,2011,Episódico/Epidêmico
73124,3131208,Autumn,21.78431304347826,74.4995597826087,478.6079,74,89,12,71,2011,Episódico/Epidêmico
73125,3131208,Spring,20.828048314606743,79.40480224719101,2239.9741,59,86,48,59,2011,Episódico/Epidêmico
73126,3131208,Summer,23.29478241758242,74.4518021978022,1481.6839,91,87,23,87,2011,Episódico/Epidêmico
73127,3131208,Winter,20.320292391304346,68.45742608695652,114.6868,43,80,0,32,2011,Episódico/Epidêmico
73128,3131307,Autumn,21.785077173913045,76.1749793478261,543.4915,68,91,9,67,2011,Epidêmico
73129,3131307,Spring,21.13518202247191,79.11479325842696,2769.5169,66,85,52,64,2011,Epidêmico
73130,3131307,Summer,23.87471758241758,70.92365274725275,1605.4902,90,73,27,72,2011,Epidêmico
73131,3131307,Winter,20.70802391304348,65.16881195652174,155.1626,47,71,2,26,2011,Epidêmico
73132,3131406,Autumn,24.004584782608696,71.98333913043479,602.7669,90,87,14,85,2011,Episódico/Epidêmico
73133,3131406,Spring,25.711957303370788,66.7406393258427,1519.9418,89,65,37,65,2011,Episódico/Epidêmico
73134,3131406,Summer,25.312567032967035,77.58973076923077,2574.6285,91,89,52,89,2011,Episódico/Epidêmico
73135,3131406,Winter,24.953416304347826,43.87958586956522,122.2122,88,11,3,9,2011,Episódico/Epidêmico
73136,3131505,Autumn,16.940078260869566,81.52115869565218,1235.6529,7,92,31,7,2011,Episódico
73137,3131505,Spring,18.40308539325843,76.93141011235954,2683.2222,17,83,46,12,2011,Episódico
73138,3131505,Summer,19.833084615384614,80.27898351648352,2579.1036,36,89,54,34,2011,Episódico
73139,3131505,Winter,16.38881304347826,66.846175,510.8587,14,70,8,3,2011,Episódico
73140,3131604,Autumn,20.261604347826086,77.53339673913044,721.0747,51,92,24,51,2011,Episódico/Epidêmico
73141,3131604,Spring,21.37480561797753,74.93681123595505,1999.0836,75,80,49,68,2011,Episódico/Epidêmico
73142,3131604,Summer,22.043719780219778,78.14925714285715,2349.6066,86,84,50,79,2011,Episódico/Epidêmico
73143,3131604,Winter,20.13764347826087,56.59868478260869,53.522,34,37,1,4,2011,Episódico/Epidêmico
73144,3131703,Autumn,19.585607608695653,79.45961739130435,616.1553,49,91,17,48,2011,Epidêmico
73145,3131703,Spring,19.41018988764045,80.95804606741572,3286.2985,41,87,55,40,2011,Epidêmico
73146,3131703,Summer,21.79660989010989,74.75217032967034,2020.0894,84,80,32,73,2011,Epidêmico
73147,3131703,Winter,18.607689130434782,67.1994554347826,159.4399,18,72,3,7,2011,Epidêmico
73148,3131802,Autumn,22.560510869565217,74.83269565217391,393.1835,82,91,11,81,2011,Episódico/Epidêmico
73149,3131802,Spring,21.626508988764044,77.3082606741573,1671.2867,66,88,35,66,2011,Episódico/Epidêmico
73150,3131802,Summer,23.938253846153845,74.03716483516483,967.7721,91,90,17,90,2011,Episódico/Epidêmico
73151,3131802,Winter,20.878241304347824,71.29520217391304,263.1806,57,84,7,50,2011,Episódico/Epidêmico
73152,3131901,Autumn,18.190278260869565,81.38263804347825,762.331,22,92,27,22,2011,Episódico/Epidêmico
73153,3131901,Spring,18.416219101123595,81.4421606741573,2988.7815,23,89,54,23,2011,Episódico/Epidêmico
73154,3131901,Summer,20.553771428571427,78.29144835164836,2383.6669,64,87,42,60,2011,Episódico/Epidêmico
73155,3131901,Winter,17.263533695652175,68.51218369565217,69.3706,14,72,0,5,2011,Episódico/Epidêmico
73156,3132008,Autumn,20.77461086956522,68.94869130434782,361.0336,56,80,9,44,2011,Episódico
73157,3132008,Spring,20.250657303370787,75.27535280898877,1928.5221,53,78,38,46,2011,Episódico
73158,3132008,Summer,22.036335164835165,68.70382417582417,1089.6731,87,71,24,67,2011,Episódico
73159,3132008,Winter,19.362251086956523,59.55372826086957,73.8663,32,52,0,7,2011,Episódico
73160,3132107,Autumn,25.40672065217391,53.54754456521739,144.6816,91,16,4,15,2011,Episódico/Epidêmico
73161,3132107,Spring,24.18085617977528,66.69500786516853,2225.3145,87,62,36,60,2011,Episódico/Epidêmico
73162,3132107,Summer,25.34724175824176,63.68249010989011,1062.5467,91,48,18,48,2011,Episódico/Epidêmico
73163,3132107,Winter,24.205059782608693,42.4236,7.7919,92,0,0,0,2011,Episódico/Epidêmico
73164,3132206,Autumn,19.09477391304348,78.53267934782609,696.855,36,92,22,36,2011,Episódico/Epidêmico
73165,3132206,Spring,19.76113370786517,77.28640561797752,2852.9589,49,80,49,44,2011,Episódico/Epidêmico
73166,3132206,Summer,21.68292087912088,75.57194065934065,1978.5751,81,81,39,71,2011,Episódico/Epidêmico
73167,3132206,Winter,18.646808695652172,62.392797826086955,37.0898,20,59,0,4,2011,Episódico/Epidêmico
73168,3132305,Autumn,20.45688152173913,77.47243804347826,578.3494,58,87,21,53,2011,Episódico/Epidêmico
73169,3132305,Spring,19.8439797752809,80.55227415730337,2298.6204000000002,47,89,45,47,2011,Episódico/Epidêmico
73170,3132305,Summer,22.164715384615384,73.31081648351649,998.4631,89,86,23,84,2011,Episódico/Epidêmico
73171,3132305,Winter,18.467414130434783,74.73564782608696,565.8425,18,83,21,12,2011,Episódico/Epidêmico
73172,3132404,Autumn,17.697803260869563,82.57473260869565,1286.0548,12,92,31,12,2011,Episódico/Epidêmico
73173,3132404,Spring,18.715091011235955,79.43210898876404,2930.5587,34,87,50,32,2011,Episódico/Epidêmico
73174,3132404,Summer,20.58994725274725,80.71065054945055,2826.1465,56,89,57,54,2011,Episódico/Epidêmico
73175,3132404,Winter,17.219990217391306,68.14785217391304,474.659,16,70,7,5,2011,Episódico/Epidêmico
73176,3132503,Autumn,20.38521847826087,73.54164782608696,435.1452,53,87,10,48,2011,Episódico/Epidêmico
73177,3132503,Spring,19.711285393258425,78.81046629213483,2308.2262,48,86,43,46,2011,Episódico/Epidêmico
73178,3132503,Summer,21.802373626373626,72.24340329670329,1182.581,86,80,27,75,2011,Episódico/Epidêmico
73179,3132503,Winter,18.81413695652174,66.71326304347826,188.9236,24,70,3,10,2011,Episódico/Epidêmico
73180,3132602,Autumn,20.885847826086955,81.9883695652174,1192.6349,58,92,28,58,2011,Episódico/Epidêmico
73181,3132602,Spring,21.1384797752809,78.54853595505618,3036.0932,61,88,47,60,2011,Episódico/Epidêmico
73182,3132602,Summer,23.8504989010989,76.91343846153846,2261.2403,91,87,33,87,2011,Episódico/Epidêmico
73183,3132602,Winter,19.754441304347825,73.34273913043478,199.9093,30,87,4,25,2011,Episódico/Epidêmico
73184,3132701,Autumn,22.829859782608697,71.80345869565217,484.9589,82,88,11,78,2011,Epidêmico
73185,3132701,Spring,22.079224719101123,75.11500449438202,1913.3375,70,85,35,68,2011,Epidêmico
73186,3132701,Summer,24.334382417582418,70.26009120879121,945.1989,91,77,22,77,2011,Epidêmico
73187,3132701,Winter,21.18160652173913,67.17687173913043,287.8381,64,73,10,46,2011,Epidêmico
73188,3132800,Autumn,19.85323804347826,78.59101630434782,602.3329,52,90,15,50,2011,Episódico
73189,3132800,Spring,19.527575280898876,81.3186011235955,3336.5277,45,87,55,44,2011,Episódico
73190,3132800,Summer,21.89395824175824,74.66112087912089,2066.153,84,80,35,73,2011,Episódico
73191,3132800,Winter,18.840521739130434,66.50102608695651,191.6975,21,71,5,7,2011,Episódico
73192,3132909,Autumn,19.279590217391302,77.31947826086956,945.9284,37,92,28,37,2011,Episódico/Epidêmico
73193,3132909,Spring,20.852401123595506,72.75618426966292,2111.5275,66,75,43,59,2011,Episódico/Epidêmico
73194,3132909,Summer,21.85225054945055,77.1442032967033,2128.9231,86,89,47,84,2011,Episódico/Epidêmico
73195,3132909,Winter,19.01423913043478,59.343052173913044,418.392,22,44,7,0,2011,Episódico/Epidêmico
73196,3133006,Autumn,15.333101086956521,82.91930543478261,1298.0284,0,92,36,0,2011,Episódico/Epidêmico
73197,3133006,Spring,16.16365617977528,81.37234606741573,2875.6339,0,89,53,0,2011,Episódico/Epidêmico
73198,3133006,Summer,18.063464835164837,81.08924945054945,3526.0745,9,91,62,9,2011,Episódico/Epidêmico
73199,3133006,Winter,14.700226086956523,70.80781630434782,316.3304,3,73,6,0,2011,Episódico/Epidêmico
73200,3133105,Autumn,17.084221739130435,82.03140217391305,1093.5587,7,92,30,7,2011,Episódico/Epidêmico
73201,3133105,Spring,17.956339325842695,79.84173033707864,2443.2336,18,89,48,18,2011,Episódico/Epidêmico
73202,3133105,Summer,19.941687912087914,80.15205054945055,3067.2781,39,89,56,37,2011,Episódico/Epidêmico
73203,3133105,Winter,16.445553260869566,69.29638152173914,291.4694,12,74,5,3,2011,Episódico/Epidêmico
73204,3133204,Autumn,23.255434782608695,71.8620902173913,432.2402,82,90,5,80,2011,Episódico/Epidêmico
73205,3133204,Spring,22.50400786516854,74.5357,2010.9251,76,84,41,73,2011,Episódico/Epidêmico
73206,3133204,Summer,24.937771428571427,69.55156373626373,1107.2319,91,74,20,74,2011,Episódico/Epidêmico
73207,3133204,Winter,21.810802173913043,66.05875652173913,129.5872,88,72,0,69,2011,Episódico/Epidêmico
73208,3133303,Autumn,23.36342608695652,65.60040108695652,253.3551,81,65,6,54,2011,Episódico/Epidêmico
73209,3133303,Spring,22.20147415730337,72.74559325842696,1264.4273,70,77,25,60,2011,Episódico/Epidêmico
73210,3133303,Summer,24.645417582417583,65.14431318681318,509.693,91,63,13,63,2011,Episódico/Epidêmico
73211,3133303,Winter,21.253253260869563,63.91642934782608,150.2757,61,65,1,39,2011,Episódico/Epidêmico
73212,3133402,Autumn,22.980038043478263,73.01056195652174,899.2358,84,86,23,78,2011,Episódico/Epidêmico
73213,3133402,Spring,24.652997752808986,67.6167202247191,1772.3149,88,65,39,65,2011,Episódico/Epidêmico
73214,3133402,Summer,24.731413186813185,77.47082087912088,2157.7788,91,86,50,86,2011,Episódico/Epidêmico
73215,3133402,Winter,24.0928,44.64998260869565,145.7053,82,13,2,6,2011,Episódico/Epidêmico
73216,3133501,Autumn,19.240527173913044,78.69062826086956,946.5421,38,92,22,38,2011,Episódico/Epidêmico
73217,3133501,Spring,20.128257303370788,76.38047415730337,2892.8197999999998,53,79,49,48,2011,Episódico/Epidêmico
73218,3133501,Summer,21.73125164835165,76.73157582417582,2640.3189,84,84,41,77,2011,Episódico/Epidêmico
73219,3133501,Winter,18.88977065217391,61.10077934782609,47.8132,21,53,1,4,2011,Episódico/Epidêmico
73220,3133600,Autumn,16.835390217391303,82.99732717391305,1306.3015,6,92,34,6,2011,Episódico
73221,3133600,Spring,17.996449438202248,79.02373033707865,2248.5464,19,88,45,18,2011,Episódico
73222,3133600,Summer,19.738543956043955,81.41365604395605,1988.0648,36,91,57,36,2011,Episódico
73223,3133600,Winter,16.11926847826087,69.4428652173913,695.79,13,74,11,2,2011,Episódico
73224,3133709,Autumn,18.788356521739132,78.36747608695653,737.208,33,92,22,33,2011,Episódico/Epidêmico
73225,3133709,Spring,19.50740561797753,77.11499101123596,2905.4797,43,80,49,38,2011,Episódico/Epidêmico
73226,3133709,Summer,21.3684010989011,74.84917362637363,2049.1285,77,79,38,65,2011,Episódico/Epidêmico
73227,3133709,Winter,18.261121739130434,62.14913586956522,38.0556,18,60,0,3,2011,Episódico/Epidêmico
73228,3133758,Autumn,19.823735869565215,78.12857282608695,615.3564,47,92,20,47,2011,Episódico/Epidêmico
73229,3133758,Spring,21.27963370786517,73.80898988764045,1812.1468,69,78,41,64,2011,Episódico/Epidêmico
73230,3133758,Summer,22.3039,78.27926153846154,1994.412,89,91,42,89,2011,Episódico/Epidêmico
73231,3133758,Winter,19.29364347826087,61.83611086956522,196.0712,23,54,5,0,2011,Episódico/Epidêmico
73232,3133808,Autumn,19.487860869565218,76.75075000000001,662.2608,42,92,21,42,2011,Epidêmico
73233,3133808,Spring,20.172877528089888,75.83620674157304,2701.2935,52,79,47,47,2011,Epidêmico
73234,3133808,Summer,21.941708791208793,74.10467472527473,1907.5438,84,78,36,71,2011,Epidêmico
73235,3133808,Winter,19.033366304347826,60.1068347826087,30.6301,25,53,0,5,2011,Epidêmico
73236,3133907,Autumn,18.28061847826087,83.87960652173912,812.9402,27,92,28,27,2011,Episódico
73237,3133907,Spring,18.706769662921346,81.41906629213483,3027.3750999999997,39,88,54,38,2011,Episódico
73238,3133907,Summer,21.02331098901099,78.7709989010989,2208.4971,78,88,42,75,2011,Episódico
73239,3133907,Winter,17.40092608695652,71.11850326086956,78.752,13,78,0,5,2011,Episódico
73240,3134004,Autumn,23.60375543478261,62.86361195652174,260.6191,86,53,6,47,2011,Episódico/Epidêmico
73241,3134004,Spring,22.513185393258425,70.75720786516854,1385.0607,73,70,27,57,2011,Episódico/Epidêmico
73242,3134004,Summer,24.80894945054945,63.388591208791205,598.1097,91,53,14,53,2011,Episódico/Epidêmico
73243,3134004,Winter,21.586359782608696,60.15585869565217,125.9363,71,49,0,32,2011,Episódico/Epidêmico
73244,3134103,Autumn,23.173253260869565,74.91653913043478,361.9624,83,92,6,83,2011,Episódico/Epidêmico
73245,3134103,Spring,22.350788764044943,77.05563370786517,1910.9508,74,88,44,74,2011,Episódico/Epidêmico
73246,3134103,Summer,24.717349450549452,74.37075714285714,1315.2652,91,90,19,90,2011,Episódico/Epidêmico
73247,3134103,Winter,21.43169891304348,72.05137826086957,263.3618,77,91,6,76,2011,Episódico/Epidêmico
73248,3134202,Autumn,23.208106521739133,70.41015760869566,713.3617,87,74,17,69,2011,Epidêmico
73249,3134202,Spring,24.80878988764045,66.38967415730338,1386.5514,86,62,36,60,2011,Epidêmico
73250,3134202,Summer,24.410921978021978,77.23415164835164,2454.227,91,84,51,84,2011,Epidêmico
73251,3134202,Winter,24.35115,41.86769456521739,98.9353,87,10,4,8,2011,Epidêmico
73252,3134301,Autumn,18.614545652173913,79.84389347826087,792.2155,30,92,19,30,2011,Episódico
73253,3134301,Spring,19.559765168539325,76.35487528089887,2446.0148,48,83,45,43,2011,Episódico
73254,3134301,Summer,21.382563736263737,77.49616923076923,2514.1523,77,90,44,76,2011,Episódico
73255,3134301,Winter,18.013494565217393,65.61908260869565,103.59219999999999,17,68,3,3,2011,Episódico
73256,3134400,Autumn,23.53006086956522,73.38506630434782,897.1669,85,89,22,82,2011,Episódico/Epidêmico
73257,3134400,Spring,25.34804606741573,67.37919662921348,1607.0896,88,65,33,65,2011,Episódico/Epidêmico
73258,3134400,Summer,25.479743956043958,77.26516043956045,2197.5665,91,90,52,90,2011,Episódico/Epidêmico
73259,3134400,Winter,24.20246413043478,47.78752282608696,146.33440000000002,81,26,4,16,2011,Episódico/Epidêmico
73260,3134509,Autumn,18.29238695652174,80.42506956521738,840.2682,27,92,19,27,2011,Episódico
73261,3134509,Spring,19.137482022471907,77.27464606741573,2526.2461,40,84,46,35,2011,Episódico
73262,3134509,Summer,21.05686923076923,77.85938241758242,2528.8439,71,90,45,70,2011,Episódico
73263,3134509,Winter,17.578855434782607,66.96077608695653,109.8447,17,71,3,3,2011,Episódico
73264,3134608,Autumn,19.830048913043477,77.39707826086956,487.3644,48,91,14,47,2011,Episódico/Epidêmico
73265,3134608,Spring,19.916825842696632,78.56196853932585,2783.7363,54,83,50,49,2011,Episódico/Epidêmico
73266,3134608,Summer,21.919364835164835,74.43343406593407,1955.9289,84,78,35,71,2011,Episódico/Epidêmico
73267,3134608,Winter,18.874172826086955,64.90301304347825,76.2705,23,69,0,9,2011,Episódico/Epidêmico
73268,3134707,Autumn,23.48212934782609,72.79377173913043,332.2576,90,87,6,85,2011,Episódico/Epidêmico
73269,3134707,Spring,22.523913483146067,76.58461573033708,1459.316,78,88,34,77,2011,Episódico/Epidêmico
73270,3134707,Summer,24.44036043956044,72.95415494505494,650.2804,91,91,8,91,2011,Episódico/Epidêmico
73271,3134707,Winter,21.49906956521739,70.73494130434783,292.5121,87,91,4,86,2011,Episódico/Epidêmico
73272,3134806,Autumn,18.723372826086955,79.03602826086956,894.2795,35,92,27,35,2011,Episódico/Epidêmico
73273,3134806,Spring,20.18029213483146,74.93917303370786,2125.5375,58,77,46,53,2011,Episódico/Epidêmico
73274,3134806,Summer,21.271263736263737,78.96862747252747,2333.2835,79,91,48,79,2011,Episódico/Epidêmico
73275,3134806,Winter,18.21356630434783,62.42402608695652,339.3258,20,56,7,1,2011,Episódico/Epidêmico
73276,3134905,Autumn,18.710339130434782,77.1586652173913,1026.0738000000001,35,92,26,35,2011,Episódico/Epidêmico
73277,3134905,Spring,20.288732584269663,71.48217865168539,1719.5278,55,73,34,44,2011,Episódico/Epidêmico
73278,3134905,Summer,21.68690989010989,75.4444032967033,1297.3466,85,89,40,83,2011,Episódico/Epidêmico
73279,3134905,Winter,18.22958586956522,62.58577608695653,505.42289999999997,18,57,9,2,2011,Episódico/Epidêmico
73280,3135001,Autumn,21.44833152173913,79.09245869565217,766.1037,63,92,16,63,2011,Episódico/Epidêmico
73281,3135001,Spring,20.938177528089888,80.70651460674156,3419.1853,59,86,55,58,2011,Episódico/Epidêmico
73282,3135001,Summer,23.807536263736264,72.26636153846154,1964.9425,90,76,30,75,2011,Episódico/Epidêmico
73283,3135001,Winter,20.460678260869564,67.4399293478261,178.8442,43,75,5,26,2011,Episódico/Epidêmico
73284,3135050,Autumn,26.274509782608696,50.361979347826086,115.12389999999999,92,11,4,11,2011,Episódico
73285,3135050,Spring,24.917131460674156,64.12256966292135,1581.8517,88,58,33,57,2011,Episódico
73286,3135050,Summer,26.198083516483514,60.250524175824175,1052.2269000000001,91,40,16,40,2011,Episódico
73287,3135050,Winter,24.861771739130432,41.51851847826087,5.2918,92,0,0,0,2011,Episódico
73288,3135076,Autumn,23.79745652173913,69.82918478260869,423.3644,87,82,9,77,2011,Episódico/Epidêmico
73289,3135076,Spring,22.938983146067418,73.07046292134832,1766.1758,77,81,37,71,2011,Episódico/Epidêmico
73290,3135076,Summer,25.270554945054943,68.5990989010989,892.5312,91,72,17,72,2011,Episódico/Epidêmico
73291,3135076,Winter,22.275088043478263,64.70299782608696,182.2101,89,68,3,65,2011,Episódico/Epidêmico
73292,3135100,Autumn,25.278007608695653,53.31450869565217,176.6526,91,19,5,18,2011,Epidêmico
73293,3135100,Spring,24.11670561797753,64.91979101123596,1573.7253,88,58,31,57,2011,Epidêmico
73294,3135100,Summer,25.673618681318683,59.9035967032967,1033.534,91,39,14,39,2011,Epidêmico
73295,3135100,Winter,23.845203260869564,45.31936304347826,5.5065,92,1,0,1,2011,Epidêmico
73296,3135209,Autumn,24.327017391304345,58.39841413043478,282.4232,90,31,7,29,2011,Episódico/Epidêmico
73297,3135209,Spring,23.670344943820222,68.46646853932585,2231.6615,86,65,40,62,2011,Episódico/Epidêmico
73298,3135209,Summer,24.68735274725275,66.30134285714286,1215.1752000000001,91,61,23,61,2011,Episódico/Epidêmico
73299,3135209,Winter,23.465104347826088,44.01460652173913,6.7124999999999995,92,1,0,1,2011,Episódico/Epidêmico
73300,3135308,Autumn,20.645277173913044,76.55499347826087,667.9701,53,92,17,53,2011,Episódico/Epidêmico
73301,3135308,Spring,21.746222471910112,73.62942471910112,2291.4035,74,78,45,67,2011,Episódico/Epidêmico
73302,3135308,Summer,22.865861538461537,76.92977142857143,2537.8511,91,86,46,86,2011,Episódico/Epidêmico
73303,3135308,Winter,20.402684782608695,57.932106521739136,37.8095,43,37,1,8,2011,Episódico/Epidêmico
73304,3135357,Autumn,23.812581521739133,57.92000869565218,286.8454,87,29,7,24,2011,Episódico/Epidêmico
73305,3135357,Spring,22.96039775280899,68.49790674157303,2055.9854,83,65,37,59,2011,Episódico/Epidêmico
73306,3135357,Summer,24.37107032967033,63.756496703296705,1153.7559,91,50,20,50,2011,Episódico/Epidêmico
73307,3135357,Winter,23.008795652173916,45.107091304347826,8.0507,92,2,0,2,2011,Episódico/Epidêmico
73308,3135407,Autumn,18.346940217391303,80.92014347826087,619.3995,27,92,19,27,2011,Episódico
73309,3135407,Spring,18.825980898876406,79.69767752808988,2810.0656,35,84,48,31,2011,Episódico
73310,3135407,Summer,21.008604395604394,76.77915604395604,1908.502,75,84,36,68,2011,Episódico
73311,3135407,Winter,17.65848586956522,66.74810543478262,45.7154,15,69,0,4,2011,Episódico
73312,3135456,Autumn,22.767222826086957,66.31905326086957,282.4644,81,74,8,63,2011,Episódico
73313,3135456,Spring,21.790647191011235,73.05830898876405,1771.9019,67,79,32,59,2011,Episódico
73314,3135456,Summer,24.084393406593406,65.74968681318681,800.1066,91,57,16,57,2011,Episódico
73315,3135456,Winter,21.132665217391303,60.65479347826087,98.7056,54,53,0,17,2011,Episódico
73316,3135506,Autumn,20.270154347826086,79.15834891304347,731.1336,52,91,16,51,2011,Episódico/Epidêmico
73317,3135506,Spring,20.14092359550562,78.79547528089888,2502.723,54,87,50,52,2011,Episódico/Epidêmico
73318,3135506,Summer,22.839295604395605,73.64905384615385,1395.6079,88,82,29,79,2011,Episódico/Epidêmico
73319,3135506,Winter,19.236032608695652,68.6038402173913,89.0192,23,82,1,15,2011,Episódico/Epidêmico
73320,3135605,Autumn,23.202661956521737,63.91739891304348,259.0062,84,61,8,53,2011,Episódico/Epidêmico
73321,3135605,Spring,22.875357303370787,69.67008426966292,2016.5446,84,67,40,62,2011,Episódico/Epidêmico
73322,3135605,Summer,24.363136263736262,65.87041978021978,1355.0779,91,58,28,58,2011,Episódico/Epidêmico
73323,3135605,Winter,22.433902173913044,49.5511652173913,11.5251,89,7,0,6,2011,Episódico/Epidêmico
73324,3135704,Autumn,21.204372826086956,70.96097826086957,372.8203,64,87,9,59,2011,Episódico/Epidêmico
73325,3135704,Spring,21.167552808988763,74.08060337078652,2629.8044,68,75,42,59,2011,Episódico/Epidêmico
73326,3135704,Summer,23.03381868131868,70.3428967032967,1512.4635,90,74,31,73,2011,Episódico/Epidêmico
73327,3135704,Winter,20.16681195652174,59.02555434782608,19.5659,37,54,0,7,2011,Episódico/Epidêmico
73328,3135803,Autumn,22.46783260869565,70.05600869565217,324.4233,79,80,8,67,2011,Episódico/Epidêmico
73329,3135803,Spring,21.487104494382024,75.73362134831461,1278.7037,70,86,32,67,2011,Episódico/Epidêmico
73330,3135803,Summer,23.661913186813187,69.4156945054945,562.0406,91,83,12,83,2011,Episódico/Epidêmico
73331,3135803,Winter,20.300633695652174,68.91496413043478,275.6923,40,81,6,31,2011,Episódico/Epidêmico
73332,3135902,Autumn,17.617222826086955,80.27483695652174,1059.1509,12,92,27,12,2011,Episódico
73333,3135902,Spring,18.86807528089888,76.7898797752809,2754.0315,29,85,49,25,2011,Episódico
73334,3135902,Summer,20.579254945054945,77.9453978021978,2768.8163,61,90,44,60,2011,Episódico
73335,3135902,Winter,16.91975652173913,66.59799673913044,390.86670000000004,15,67,6,2,2011,Episódico
73336,3136009,Autumn,22.49267065217391,70.98851413043478,391.1368,75,79,12,62,2011,Episódico
