,geocode,season,temp_med,umid_med,precip_tot,thr_temp,thr_umid,thr_prec,thr_temp_umid,year,dengue_pattern
81318,3202207,Summer,25.308135555555555,82.23128888888888,1919.4211,90,90,33,90,2017,Episódico/Epidêmico
81319,3202207,Winter,20.918407608695652,82.84778478260868,683.5559,72,92,19,72,2017,Episódico/Epidêmico
81320,3202256,Autumn,22.288789130434782,83.85907608695652,774.1783,87,92,24,87,2017,Episódico
81321,3202256,Spring,23.79712888888889,77.59898444444444,2392.2513,90,90,32,90,2017,Episódico
81322,3202256,Summer,25.24440333333333,80.75628555555555,2256.8631,90,90,34,90,2017,Episódico
81323,3202256,Winter,21.017696739130432,80.43494130434783,352.80580000000003,75,92,8,75,2017,Episódico
81324,3202306,Autumn,19.313226086956522,84.06334347826086,1056.387,32,92,23,32,2017,Episódico/Epidêmico
81325,3202306,Spring,21.358234444444445,77.81610555555555,1991.5612,67,82,43,59,2017,Episódico/Epidêmico
81326,3202306,Summer,23.058059999999998,79.99613111111111,2533.8181,87,89,38,86,2017,Episódico/Epidêmico
81327,3202306,Winter,18.127278260869563,78.90695652173913,582.6099,8,92,20,8,2017,Episódico/Epidêmico
81328,3202405,Autumn,22.19019347826087,85.61389347826086,1515.348,86,92,41,86,2017,Epidêmico
81329,3202405,Spring,23.31451,80.75672222222222,1780.4996,90,90,32,90,2017,Epidêmico
81330,3202405,Summer,25.33161111111111,81.73779,2026.6932,90,90,31,90,2017,Epidêmico
81331,3202405,Winter,20.800456521739132,82.77443913043477,871.5284,63,92,21,63,2017,Epidêmico
81332,3202454,Autumn,19.077810869565216,81.45440543478261,575.997,27,92,15,27,2017,Episódico/Epidêmico
81333,3202454,Spring,21.05812,76.13614444444444,1601.4204,67,88,32,65,2017,Episódico/Epidêmico
81334,3202454,Summer,22.458961111111112,79.01776555555556,2075.9676,87,89,35,86,2017,Episódico/Epidêmico
81335,3202454,Winter,18.07635652173913,76.06990978260869,388.7516,5,91,17,5,2017,Episódico/Epidêmico
81336,3202504,Autumn,21.565660869565217,85.48007608695653,1029.8608,81,92,26,81,2017,Episódico/Epidêmico
81337,3202504,Spring,22.99294222222222,80.21491333333333,2028.9093,90,90,33,90,2017,Episódico/Epidêmico
81338,3202504,Summer,24.651645555555554,82.09182222222222,1998.805,90,90,34,90,2017,Episódico/Epidêmico
81339,3202504,Winter,20.22968260869565,82.3471902173913,579.862,50,92,15,50,2017,Episódico/Epidêmico
81340,3202553,Autumn,17.879686956521738,82.62892065217392,768.8844,7,92,15,7,2017,Episódico
81341,3202553,Spring,19.946234444444446,77.43738333333333,1806.6864,49,85,36,44,2017,Episódico
81342,3202553,Summer,21.41402777777778,79.12902666666666,2310.3499,80,89,36,79,2017,Episódico
81343,3202553,Winter,16.725981521739133,77.59603695652174,513.3153,2,92,19,2,2017,Episódico
81344,3202603,Autumn,21.02245,85.11249347826087,1409.8554000000001,64,92,34,64,2017,Episódico/Epidêmico
81345,3202603,Spring,22.73537,78.62229555555555,1892.3352,84,88,40,82,2017,Episódico/Epidêmico
81346,3202603,Summer,24.800235555555556,78.94376333333334,2029.4814000000001,90,89,35,89,2017,Episódico/Epidêmico
81347,3202603,Winter,19.763820652173912,80.8839652173913,748.8541,43,92,19,43,2017,Episódico/Epidêmico
81348,3202652,Autumn,18.731920652173915,81.80165760869566,599.0649,21,92,14,21,2017,Episódico/Epidêmico
81349,3202652,Spring,20.69374777777778,76.93349888888889,1675.9996,63,88,34,61,2017,Episódico/Epidêmico
81350,3202652,Summer,22.16281111111111,79.22467555555555,2177.9078,85,89,34,84,2017,Episódico/Epidêmico
81351,3202652,Winter,17.668896739130435,76.67139565217391,444.6217,5,91,16,5,2017,Episódico/Epidêmico
81352,3202702,Autumn,21.608530434782608,80.48487717391303,669.0479,80,92,15,80,2017,Epidêmico
81353,3202702,Spring,23.464741111111113,74.53268888888888,1616.402,90,90,26,90,2017,Epidêmico
81354,3202702,Summer,24.77051888888889,78.14217555555555,1747.6013,90,90,29,90,2017,Epidêmico
81355,3202702,Winter,20.592859782608695,75.62641304347827,313.6615,61,92,5,61,2017,Epidêmico
81356,3202801,Autumn,22.593528260869565,84.19830760869566,1074.3328,88,92,27,88,2017,Epidêmico
81357,3202801,Spring,24.155007777777776,77.93232666666667,1597.5951,90,89,35,89,2017,Epidêmico
81358,3202801,Summer,26.16243777777778,79.68408222222222,1444.0645,90,90,26,90,2017,Epidêmico
81359,3202801,Winter,21.335881521739132,79.75740760869564,587.165,77,92,18,77,2017,Epidêmico
81360,3202900,Autumn,19.879795652173915,82.78527934782609,785.5181,41,92,18,41,2017,Episódico/Epidêmico
81361,3202900,Spring,21.702076666666667,77.38076222222223,1589.8841,79,90,32,79,2017,Episódico/Epidêmico
81362,3202900,Summer,23.06755111111111,80.39203777777779,1862.3761,88,90,32,88,2017,Episódico/Epidêmico
81363,3202900,Winter,18.86474347826087,77.74044130434783,379.2881,16,92,9,16,2017,Episódico/Epidêmico
81364,3203007,Autumn,18.527869565217394,81.87648695652175,623.4183,18,92,14,18,2017,Episódico/Epidêmico
81365,3203007,Spring,20.520142222222223,76.87944666666667,1691.284,61,87,34,58,2017,Episódico/Epidêmico
81366,3203007,Summer,21.974617777777777,79.11971777777778,2211.1334,85,89,35,84,2017,Episódico/Epidêmico
81367,3203007,Winter,17.459360869565216,76.72677608695652,444.10540000000003,4,91,16,4,2017,Episódico/Epidêmico
81368,3203056,Autumn,23.220207608695656,84.5263891304348,1176.3827,92,92,34,92,2017,Epidêmico
81369,3203056,Spring,24.501545555555555,78.74788444444444,2169.0928,90,90,34,90,2017,Epidêmico
81370,3203056,Summer,25.878114444444442,81.95556333333333,2389.0163,90,90,36,90,2017,Epidêmico
81371,3203056,Winter,21.922620652173915,81.72698913043477,498.42539999999997,92,92,14,92,2017,Epidêmico
81372,3203106,Autumn,20.694497826086955,84.52288260869565,1042.5298,61,92,21,61,2017,Episódico/Epidêmico
81373,3203106,Spring,22.72381,77.23060777777778,2006.973,82,82,41,74,2017,Episódico/Epidêmico
81374,3203106,Summer,24.635394444444444,79.28472444444445,2117.2879,90,88,37,88,2017,Episódico/Epidêmico
81375,3203106,Winter,19.438714130434782,78.976175,602.7069,35,92,21,35,2017,Episódico/Epidêmico
81376,3203130,Autumn,21.836016304347826,84.85338804347826,889.9168999999999,83,92,21,83,2017,Episódico/Epidêmico
81377,3203130,Spring,23.310625555555553,79.27764777777777,2045.2002,90,90,31,90,2017,Episódico/Epidêmico
81378,3203130,Summer,24.879644444444445,81.78333,2039.0699,90,90,35,90,2017,Episódico/Epidêmico
81379,3203130,Winter,20.546927173913044,81.57472826086956,482.5557,61,92,12,61,2017,Episódico/Epidêmico
81380,3203163,Autumn,21.089335869565218,80.5546195652174,813.132,72,92,18,72,2017,Episódico/Epidêmico
81381,3203163,Spring,23.160832222222226,74.45427444444444,1491.4154,90,90,30,90,2017,Episódico/Epidêmico
81382,3203163,Summer,24.393716666666666,78.14372333333333,1945.3218,90,90,30,90,2017,Episódico/Epidêmico
81383,3203163,Winter,20.08045652173913,75.89052608695651,345.5327,37,92,9,37,2017,Episódico/Epidêmico
81384,3203205,Autumn,23.34009347826087,83.81095326086957,1180.5742,92,92,33,92,2017,Epidêmico
81385,3203205,Spring,24.45087111111111,78.99389333333333,2415.6037,90,90,36,90,2017,Epidêmico
81386,3203205,Summer,25.973117777777777,81.49942888888889,2363.2237,90,90,38,90,2017,Epidêmico
81387,3203205,Winter,21.977675,81.35911739130435,580.9467999999999,92,92,15,92,2017,Epidêmico
81388,3203304,Autumn,21.196310869565217,81.56240760869565,641.5088,75,92,15,75,2017,Episódico/Epidêmico
81389,3203304,Spring,23.06593555555556,74.57903555555555,1995.2411,85,87,29,82,2017,Episódico/Epidêmico
81390,3203304,Summer,24.338456666666666,77.90466666666667,2051.2559,90,90,27,90,2017,Episódico/Epidêmico
81391,3203304,Winter,20.27266847826087,75.7022206521739,266.7115,47,91,3,46,2017,Episódico/Epidêmico
81392,3203320,Autumn,23.046254347826086,83.6315,1052.8525,92,92,29,92,2017,Episódico/Epidêmico
81393,3203320,Spring,24.144073333333335,79.20654444444445,1466.5259,90,90,30,90,2017,Episódico/Epidêmico
81394,3203320,Summer,26.01269111111111,81.67335333333334,1308.0244,90,90,24,90,2017,Episódico/Epidêmico
81395,3203320,Winter,21.842825,79.61547282608696,641.2125,85,92,17,85,2017,Episódico/Epidêmico
81396,3203346,Autumn,19.157467391304348,87.67978260869565,1472.6655,31,92,41,31,2017,Episódico/Epidêmico
81397,3203346,Spring,20.78298888888889,82.21746666666667,2158.0592,62,90,43,62,2017,Episódico/Epidêmico
81398,3203346,Summer,22.75076,82.01793888888889,2462.9933,87,90,42,87,2017,Episódico/Epidêmico
81399,3203346,Winter,17.87628804347826,83.67812826086957,849.1471,5,92,22,5,2017,Episódico/Epidêmico
81400,3203353,Autumn,22.32081847826087,83.62038260869565,705.4259,87,92,18,87,2017,Episódico/Epidêmico
81401,3203353,Spring,23.895232222222223,77.21674777777778,2191.6938,90,90,30,90,2017,Episódico/Epidêmico
81402,3203353,Summer,25.321115555555554,80.69235111111111,2142.62,90,90,30,90,2017,Episódico/Epidêmico
81403,3203353,Winter,21.115578260869565,79.9186597826087,345.8565,76,92,6,76,2017,Episódico/Epidêmico
81404,3203403,Autumn,21.50183695652174,84.65097717391305,1092.596,73,92,26,73,2017,Episódico/Epidêmico
81405,3203403,Spring,23.33796777777778,78.41287888888888,2098.433,90,87,39,87,2017,Episódico/Epidêmico
81406,3203403,Summer,25.27329111111111,80.77586333333333,2329.8891,90,89,38,89,2017,Episódico/Epidêmico
81407,3203403,Winter,20.1078,80.432675,630.6967,48,92,20,48,2017,Episódico/Epidêmico
81408,3203502,Autumn,22.98831847826087,82.77994239130435,730.6118,92,92,21,92,2017,Episódico/Epidêmico
81409,3203502,Spring,24.861445555555555,73.88434666666666,1613.9055,90,88,29,88,2017,Episódico/Epidêmico
81410,3203502,Summer,25.91016333333333,78.41204666666667,1533.7317,90,89,26,89,2017,Episódico/Epidêmico
81411,3203502,Winter,22.338115217391305,75.46437826086957,233.81210000000002,92,90,2,90,2017,Episódico/Epidêmico
81412,3203601,Autumn,22.675142391304348,81.79879130434783,686.5152,91,92,21,91,2017,Episódico/Epidêmico
81413,3203601,Spring,24.649562222222222,72.64560222222222,1749.2283,90,81,29,81,2017,Episódico/Epidêmico
81414,3203601,Summer,25.600695555555557,77.53344,1650.4524,90,89,28,89,2017,Episódico/Epidêmico
81415,3203601,Winter,22.170685869565215,73.3791152173913,220.775,91,86,1,85,2017,Episódico/Epidêmico
81416,3203700,Autumn,19.119097826086954,82.82409130434782,671.1005,28,92,16,28,2017,Episódico/Epidêmico
81417,3203700,Spring,21.231367777777777,76.03955555555557,1515.8529,66,82,34,58,2017,Episódico/Epidêmico
81418,3203700,Summer,22.809268888888887,78.21818888888889,2035.9618,87,87,37,84,2017,Episódico/Epidêmico
81419,3203700,Winter,18.075495652173913,76.94306413043479,418.0242,7,92,19,7,2017,Episódico/Epidêmico
81420,3203809,Autumn,20.65671195652174,85.17817065217392,1162.9175,61,92,27,61,2017,Episódico/Epidêmico
81421,3203809,Spring,22.64898,78.16414333333333,2174.7156,83,84,41,77,2017,Episódico/Epidêmico
81422,3203809,Summer,24.578361111111107,80.09343888888888,2188.8656,90,89,38,89,2017,Episódico/Epidêmico
81423,3203809,Winter,19.273034782608697,80.49404239130435,645.125,24,92,21,24,2017,Episódico/Epidêmico
81424,3203908,Autumn,22.713591304347826,82.1874152173913,655.5115000000001,91,92,21,91,2017,Epidêmico
81425,3203908,Spring,24.364103333333333,74.97422444444445,1872.4921,90,90,31,90,2017,Epidêmico
81426,3203908,Summer,25.524393333333332,79.71022222222223,1823.5873,90,90,29,90,2017,Epidêmico
81427,3203908,Winter,21.667550000000002,77.29738043478261,265.7668,87,92,2,87,2017,Epidêmico
81428,3204005,Autumn,21.830820652173912,82.62755217391305,671.2859,82,92,16,82,2017,Episódico/Epidêmico
81429,3204005,Spring,23.615466666666666,75.66409,2295.5874,89,90,29,89,2017,Episódico/Epidêmico
81430,3204005,Summer,24.98601111111111,78.94222666666667,2028.3165,90,90,25,90,2017,Episódico/Epidêmico
81431,3204005,Winter,20.719051086956522,78.06274021739131,300.6378,66,92,5,66,2017,Episódico/Epidêmico
81432,3204054,Autumn,23.252972826086953,83.58662608695653,879.763,92,92,26,92,2017,Epidêmico
81433,3204054,Spring,25.001250000000002,75.17262555555556,1563.488,90,89,30,89,2017,Epidêmico
81434,3204054,Summer,26.168391111111113,78.97980666666666,1518.238,90,89,28,89,2017,Epidêmico
81435,3204054,Winter,22.45728043478261,77.27849891304348,291.3912,92,92,5,92,2017,Epidêmico
81436,3204104,Autumn,23.014976086956523,83.7813543478261,843.3279,92,92,26,92,2017,Episódico/Epidêmico
81437,3204104,Spring,24.801305555555555,75.27685333333334,1714.4765,90,89,31,89,2017,Episódico/Epidêmico
81438,3204104,Summer,25.84255,80.34298555555556,1722.5851,90,89,31,89,2017,Episódico/Epidêmico
81439,3204104,Winter,22.148170652173913,77.83957282608696,304.7362,92,92,4,92,2017,Episódico/Epidêmico
81440,3204203,Autumn,22.736302173913042,84.96427065217392,1462.7176,91,92,39,91,2017,Episódico/Epidêmico
81441,3204203,Spring,23.847764444444444,80.13907111111112,1741.9032,90,90,38,90,2017,Episódico/Epidêmico
81442,3204203,Summer,25.932055555555554,81.18397666666667,1846.9447,90,90,31,90,2017,Episódico/Epidêmico
81443,3204203,Winter,21.487104347826087,81.539625,826.3231,77,92,18,77,2017,Episódico/Epidêmico
81444,3204252,Autumn,22.690970652173913,82.53179673913043,712.1428,91,92,18,91,2017,Episódico/Epidêmico
81445,3204252,Spring,24.605125555555556,73.51904333333333,1795.9867,90,86,31,86,2017,Episódico/Epidêmico
81446,3204252,Summer,25.573606666666667,78.88318333333333,1719.9749,90,89,29,89,2017,Episódico/Epidêmico
81447,3204252,Winter,21.999091304347825,75.27707934782609,244.3022,89,91,2,88,2017,Episódico/Epidêmico
81448,3204302,Autumn,22.673627173913044,83.7386652173913,1061.4634,90,92,29,90,2017,Episódico/Epidêmico
81449,3204302,Spring,24.05655777777778,78.62543555555555,1709.5806,90,90,37,90,2017,Episódico/Epidêmico
81450,3204302,Summer,25.97055,80.98523333333334,1656.7648000000002,90,90,31,90,2017,Episódico/Epidêmico
81451,3204302,Winter,21.365977173913045,79.83579239130435,617.9344,78,92,20,78,2017,Episódico/Epidêmico
81452,3204351,Autumn,22.694531521739133,84.36103586956521,828.4421,91,92,26,91,2017,Episódico/Epidêmico
81453,3204351,Spring,24.17257222222222,77.92779,2393.8918,90,90,33,90,2017,Episódico/Epidêmico
81454,3204351,Summer,25.61653888888889,81.15366444444444,2358.0755,90,90,33,90,2017,Episódico/Epidêmico
81455,3204351,Winter,21.364527173913043,81.3084956521739,378.6755,82,92,8,82,2017,Episódico/Epidêmico
81456,3204401,Autumn,21.405833695652174,84.65278260869565,1207.5896,72,92,30,72,2017,Episódico/Epidêmico
81457,3204401,Spring,23.18925888888889,77.73285222222222,1718.4067,86,88,39,84,2017,Episódico/Epidêmico
81458,3204401,Summer,25.241074444444443,78.47146555555555,1703.5439999999999,90,88,33,88,2017,Episódico/Epidêmico
81459,3204401,Winter,20.15568152173913,80.0667804347826,635.6396,50,92,19,50,2017,Episódico/Epidêmico
81460,3204500,Autumn,20.681401086956523,86.26872717391304,1195.4359,59,92,36,59,2017,Episódico
81461,3204500,Spring,22.208724444444446,80.84384666666666,1831.5056,81,90,35,81,2017,Episódico
81462,3204500,Summer,24.029226666666666,81.70384666666666,1952.3593,90,90,34,90,2017,Episódico
81463,3204500,Winter,19.385429347826086,82.86577608695652,748.2565999999999,27,92,19,27,2017,Episódico
81464,3204559,Autumn,18.84179891304348,85.52095652173912,933.8309,23,92,28,23,2017,Episódico/Epidêmico
81465,3204559,Spring,20.55872111111111,80.37042222222222,1732.7873,60,90,36,60,2017,Episódico/Epidêmico
81466,3204559,Summer,22.107043333333333,82.1067,1985.3237,86,90,33,86,2017,Episódico/Epidêmico
81467,3204559,Winter,17.704865217391305,80.94366956521739,503.1925,6,92,15,6,2017,Episódico/Epidêmico
81468,3204609,Autumn,20.47362717391304,84.31250652173914,867.6268,58,92,25,58,2017,Epidêmico
81469,3204609,Spring,22.08370222222222,79.30863222222222,1785.3835000000001,81,90,33,81,2017,Epidêmico
81470,3204609,Summer,23.652114444444447,81.32849333333334,1847.5912,90,90,31,90,2017,Epidêmico
81471,3204609,Winter,19.302915217391305,80.42795217391304,485.1835,23,92,13,23,2017,Epidêmico
81472,3204658,Autumn,22.58004565217391,83.54499347826086,733.8675000000001,90,92,21,90,2017,Episódico/Epidêmico
81473,3204658,Spring,24.113186666666667,77.09539777777778,2303.957,90,90,31,90,2017,Episódico/Epidêmico
81474,3204658,Summer,25.525132222222222,80.50933666666667,2129.0853,90,90,30,90,2017,Episódico/Epidêmico
81475,3204658,Winter,21.34609239130435,79.83625,324.2137,81,92,5,81,2017,Episódico/Epidêmico
81476,3204708,Autumn,22.67262391304348,82.85466195652174,693.724,91,92,20,91,2017,Epidêmico
81477,3204708,Spring,24.17608111111111,76.38868777777778,2080.1674,90,90,30,90,2017,Epidêmico
81478,3204708,Summer,25.48092888888889,80.40628777777778,1965.5677,90,90,31,90,2017,Epidêmico
81479,3204708,Winter,21.472434782608694,78.92988369565217,293.5874,84,92,4,84,2017,Epidêmico
81480,3204807,Autumn,20.41113152173913,84.23064456521739,1119.8957,54,92,22,54,2017,Episódico/Epidêmico
81481,3204807,Spring,22.46366,77.70098,2070.0059,78,84,42,72,2017,Episódico/Epidêmico
81482,3204807,Summer,24.22085444444445,80.58843,2686.9948,89,89,39,88,2017,Episódico/Epidêmico
81483,3204807,Winter,19.163582608695652,79.26969565217391,608.378,26,92,20,26,2017,Episódico/Epidêmico
81484,3204906,Autumn,23.214460869565215,84.2313304347826,1169.6535,92,92,33,92,2017,Epidêmico
81485,3204906,Spring,24.56702333333333,78.14183,2020.792,90,90,34,90,2017,Epidêmico
81486,3204906,Summer,25.842198888888888,81.89431666666667,2203.4009,90,90,36,90,2017,Epidêmico
81487,3204906,Winter,22.014096739130434,80.83709673913043,484.5886,92,92,13,92,2017,Epidêmico
81488,3204955,Autumn,21.883310869565218,82.64419673913044,695.6307,82,92,16,82,2017,Episódico/Epidêmico
81489,3204955,Spring,23.484502222222222,77.18217111111112,1777.8837,90,90,27,90,2017,Episódico/Epidêmico
81490,3204955,Summer,24.94322111111111,80.20945222222223,1801.2666,90,90,30,90,2017,Episódico/Epidêmico
81491,3204955,Winter,20.787503260869563,78.41759239130434,354.52819999999997,70,92,7,70,2017,Episódico/Epidêmico
81492,3205002,Autumn,22.81705543478261,85.24218695652175,1303.9882,92,92,44,92,2017,Transmissão Persistente
81493,3205002,Spring,23.840606666666666,80.84534444444445,1913.7432000000001,90,90,29,90,2017,Transmissão Persistente
81494,3205002,Summer,25.689865555555556,82.20109000000001,1822.0154,90,90,34,90,2017,Transmissão Persistente
81495,3205002,Winter,21.428903260869564,82.67002717391304,793.0829,84,92,19,84,2017,Transmissão Persistente
81496,3205010,Autumn,23.01186847826087,84.53382826086956,935.1742,91,92,31,91,2017,Epidêmico
81497,3205010,Spring,24.441516666666665,78.03707,2242.102,90,90,33,90,2017,Epidêmico
81498,3205010,Summer,25.83689222222222,81.41827777777779,2342.3346,90,90,34,90,2017,Epidêmico
81499,3205010,Winter,21.691535869565218,81.57919782608695,402.7504,90,92,8,90,2017,Epidêmico
81500,3205036,Autumn,19.572735869565218,85.00889130434783,1230.8101,39,92,34,39,2017,Episódico/Epidêmico
81501,3205036,Spring,21.521274444444444,78.10651,1873.8091,67,86,42,63,2017,Episódico/Epidêmico
81502,3205036,Summer,23.495347777777777,77.96950444444444,2032.0731,89,88,37,87,2017,Episódico/Epidêmico
81503,3205036,Winter,18.36678152173913,80.13924456521738,652.7487,8,92,19,8,2017,Episódico/Epidêmico
81504,3205069,Autumn,18.508636956521737,85.43936086956522,874.3554,19,92,28,19,2017,Episódico/Epidêmico
81505,3205069,Spring,20.36557888888889,79.29733555555555,1724.5989,56,88,39,54,2017,Episódico/Epidêmico
81506,3205069,Summer,22.05931222222222,80.82510666666667,2283.7584,85,90,38,85,2017,Episódico/Epidêmico
81507,3205069,Winter,17.436796739130436,80.0015347826087,484.8345,5,92,19,5,2017,Episódico/Epidêmico
81508,3205101,Autumn,21.79418913043478,85.26481847826086,1431.1211,81,92,39,81,2017,Epidêmico
81509,3205101,Spring,23.091226666666667,80.14965222222223,1829.3019,90,90,35,90,2017,Epidêmico
81510,3205101,Summer,25.042635555555556,80.92824,2090.4817,90,90,31,90,2017,Epidêmico
81511,3205101,Winter,20.422795652173914,82.15303369565217,878.5025,55,92,22,55,2017,Epidêmico
81512,3205150,Autumn,22.68818695652174,81.53782826086956,597.0967,90,92,16,90,2017,Episódico/Epidêmico
81513,3205150,Spring,24.36355,74.33401333333333,1830.6375,90,90,30,90,2017,Episódico/Epidêmico
81514,3205150,Summer,25.53053,78.95896777777777,1777.4849,90,89,29,89,2017,Episódico/Epidêmico
81515,3205150,Winter,21.722251086956522,76.19934130434783,250.6831,86,92,2,86,2017,Episódico/Epidêmico
81516,3205176,Autumn,22.770385869565217,83.86975108695653,770.035,91,92,27,91,2017,Episódico/Epidêmico
81517,3205176,Spring,24.32879,76.85500888888889,2092.5469,90,90,33,90,2017,Episódico/Epidêmico
81518,3205176,Summer,25.597047777777778,81.1336388888889,2099.4377,90,90,32,90,2017,Episódico/Epidêmico
81519,3205176,Winter,21.518932608695653,80.23687391304348,327.1912,85,92,7,85,2017,Episódico/Epidêmico
81520,3205200,Autumn,22.933277173913044,84.31140434782608,1487.1054,92,92,43,92,2017,Epidêmico
81521,3205200,Spring,23.851496666666666,80.47200555555555,1788.9456,90,90,30,90,2017,Epidêmico
81522,3205200,Summer,25.809802222222224,81.57368111111111,1918.7489,90,90,32,90,2017,Epidêmico
81523,3205200,Winter,21.533464130434783,81.81796630434783,909.5272,84,92,21,84,2017,Epidêmico
81524,3205309,Autumn,23.004797826086957,83.86031630434782,1414.8757,92,92,47,92,2017,Transmissão Persistente
81525,3205309,Spring,23.836943333333334,80.70134444444444,1919.6676,90,90,28,90,2017,Transmissão Persistente
81526,3205309,Summer,25.67878111111111,82.07708777777778,1781.5318,90,90,34,90,2017,Transmissão Persistente
81527,3205309,Winter,21.604677173913043,81.76972717391304,875.3516,89,92,22,89,2017,Transmissão Persistente
81528,3200102,Autumn,21.507608695652173,77.50153586956522,433.3609,75,92,9,75,2018,Epidêmico
81529,3200102,Spring,20.982784444444444,80.20037777777777,1569.7568999999999,58,90,39,58,2018,Epidêmico
81530,3200102,Summer,23.90828666666667,76.77392777777779,1439.7095,90,90,29,90,2018,Epidêmico
81531,3200102,Winter,19.065178260869565,72.08942826086957,148.3886,32,87,2,28,2018,Epidêmico
81532,3200136,Autumn,24.122434782608696,77.39891304347826,697.9181,91,92,10,91,2018,Episódico/Epidêmico
81533,3200136,Spring,23.501715555555556,78.26427333333334,1720.3504,89,89,40,88,2018,Episódico/Epidêmico
81534,3200136,Summer,26.429847777777777,75.04232888888889,1116.0186,90,90,25,90,2018,Episódico/Epidêmico
81535,3200136,Winter,21.610951086956522,72.46814347826087,216.3256,74,88,3,72,2018,Episódico/Epidêmico
81536,3200169,Autumn,23.599781521739132,75.6587902173913,633.0129,89,90,9,87,2018,Episódico/Epidêmico
81537,3200169,Spring,23.076892222222224,76.78569,1610.5909,83,85,37,78,2018,Episódico/Epidêmico
81538,3200169,Summer,26.143137777777778,71.34854555555556,876.0692,90,90,21,90,2018,Episódico/Epidêmico
81539,3200169,Winter,21.083691304347827,70.63482717391304,250.8169,65,85,4,60,2018,Episódico/Epidêmico
81540,3200201,Autumn,21.41185543478261,81.9394695652174,692.5936,71,92,20,71,2018,Episódico/Epidêmico
81541,3200201,Spring,21.42492111111111,81.28443555555555,1733.4328,63,90,41,63,2018,Episódico/Epidêmico
81542,3200201,Summer,24.85003777777778,76.21191444444445,2048.8946,90,83,34,83,2018,Episódico/Epidêmico
81543,3200201,Winter,19.15648913043478,74.37488695652173,288.4926,36,88,9,32,2018,Episódico/Epidêmico
81544,3200300,Autumn,20.968629347826088,84.77807608695652,1073.6594,65,92,25,65,2018,Episódico/Epidêmico
81545,3200300,Spring,20.916809999999998,83.28119222222223,2044.4297,60,90,47,60,2018,Episódico/Epidêmico
81546,3200300,Summer,24.376032222222225,77.80788888888888,2064.4171,90,90,35,90,2018,Episódico/Epidêmico
81547,3200300,Winter,18.641502173913043,79.39958695652173,627.4881,28,91,20,27,2018,Episódico/Epidêmico
81548,3200359,Autumn,23.20166304347826,75.51726195652174,552.7026,89,91,11,88,2018,Episódico/Epidêmico
81549,3200359,Spring,22.69883888888889,76.85807,1661.2325,83,88,39,82,2018,Episódico/Epidêmico
81550,3200359,Summer,25.57891888888889,73.45264888888889,1186.6563,90,90,23,90,2018,Episódico/Epidêmico
81551,3200359,Winter,20.823532608695654,69.79319891304348,162.7523,59,86,2,55,2018,Episódico/Epidêmico
81552,3200409,Autumn,23.56527934782609,83.79899347826087,1097.4307000000001,89,92,20,89,2018,Episódico/Epidêmico
81553,3200409,Spring,23.18311111111111,82.44526888888889,1797.1274,89,90,38,89,2018,Episódico/Epidêmico
81554,3200409,Summer,26.520585555555556,79.38969555555556,1699.2912,90,90,28,90,2018,Episódico/Epidêmico
81555,3200409,Winter,21.14707934782609,78.96014673913044,607.9917,62,92,20,62,2018,Episódico/Epidêmico
81556,3200508,Autumn,22.468284782608695,81.9429695652174,617.5878,82,92,17,82,2018,Episódico/Epidêmico
81557,3200508,Spring,22.361838888888887,81.93938,1777.1638,71,90,42,71,2018,Episódico/Epidêmico
81558,3200508,Summer,25.848825555555553,78.42230333333333,1978.4637,90,90,40,90,2018,Episódico/Epidêmico
81559,3200508,Winter,20.217081521739132,74.62345978260869,255.9625,47,88,8,43,2018,Episódico/Epidêmico
81560,3200607,Autumn,24.55245434782609,81.469375,1369.2202,92,92,19,92,2018,Epidêmico
81561,3200607,Spring,23.94558888888889,81.06146222222222,1912.0005,90,89,44,89,2018,Epidêmico
81562,3200607,Summer,26.842955555555555,79.1486011111111,1079.7693,90,90,27,90,2018,Epidêmico
81563,3200607,Winter,22.118417391304348,76.78939456521739,370.5474,87,91,10,87,2018,Epidêmico
81564,3200706,Autumn,23.005708695652174,81.46668586956521,676.8533,85,92,16,85,2018,Episódico/Epidêmico
81565,3200706,Spring,22.933207777777778,80.83754777777779,1617.5003000000002,79,90,37,79,2018,Episódico/Epidêmico
81566,3200706,Summer,26.62064888888889,76.08228444444444,1574.8386,90,83,30,83,2018,Episódico/Epidêmico
81567,3200706,Winter,20.6903,74.49788260869565,345.5391,54,86,14,49,2018,Episódico/Epidêmico
81568,3200805,Autumn,23.9233,73.0601597826087,482.17789999999997,89,91,10,88,2018,Episódico/Epidêmico
81569,3200805,Spring,23.427783333333334,74.66898222222223,1660.3279,89,88,30,87,2018,Episódico/Epidêmico
81570,3200805,Summer,26.277033333333332,72.21833222222223,1205.7619,90,90,24,90,2018,Episódico/Epidêmico
81571,3200805,Winter,21.52408152173913,67.47639456521739,112.2153,71,82,1,65,2018,Episódico/Epidêmico
81572,3200904,Autumn,24.17044891304348,76.09794456521739,698.6779,90,91,10,89,2018,Epidêmico
81573,3200904,Spring,23.56954222222222,77.13344888888889,1645.9905,89,88,39,87,2018,Epidêmico
81574,3200904,Summer,26.646645555555555,72.34408222222221,866.8716,90,90,20,90,2018,Epidêmico
81575,3200904,Winter,21.61559347826087,71.40683913043479,265.4943,76,88,6,74,2018,Epidêmico
