muni_code;dengue_pattern
5209457;Episódico/Epidêmico
5209606;Episódico/Epidêmico
5209705;Epidêmico
5209804;Episódico
5209903;Episódico/Epidêmico
5209937;Episódico/Epidêmico
5209952;Episódico/Epidêmico
5210000;Epidêmico
5210109;Epidêmico
5210158;Episódico/Epidêmico
5210208;Epidêmico
5210307;Episódico/Epidêmico
5210406;Epidêmico
5210562;Episódico/Epidêmico
5210604;Episódico/Epidêmico
5210802;Episódico/Epidêmico
5210901;Epidêmico
5211008;Episódico/Epidêmico
5211206;Episódico/Epidêmico
5211305;Episódico/Epidêmico
5211404;Episódico/Epidêmico
5211503;Epidêmico
5211602;Episódico/Epidêmico
5211701;Episódico/Epidêmico
5211800;Epidêmico
5211909;Epidêmico
5212006;Episódico
5212055;Episódico
5212105;Episódico/Epidêmico
5212204;Episódico/Epidêmico
5212253;Episódico
5212303;Episódico/Epidêmico
5212501;Epidêmico
5212600;Episódico/Epidêmico
5212709;Episódico/Epidêmico
5212808;Episódico/Epidêmico
5212907;Episódico/Epidêmico
5212956;Episódico
5213004;Episódico/Epidêmico
5213053;Episódico
5213087;Episódico/Epidêmico
5213103;Epidêmico
5213400;Episódico
5213509;Episódico/Epidêmico
5213707;Epidêmico
5213756;Episódico/Epidêmico
5213772;Episódico
5213806;Epidêmico
5213855;Episódico/Epidêmico
5213905;Episódico/Epidêmico
5214002;Episódico/Epidêmico
5214051;Episódico/Epidêmico
5214101;Episódico/Epidêmico
5214408;Episódico/Epidêmico
5214507;Episódico/Epidêmico
5214606;Episódico/Epidêmico
5214705;Episódico
5214804;Episódico/Epidêmico
5214838;Episódico/Epidêmico
5214861;Episódico/Epidêmico
5214879;Episódico/Epidêmico
5214903;Episódico/Epidêmico
5215009;Episódico/Epidêmico
5215207;Episódico/Epidêmico
5215231;Epidêmico
5215256;Episódico
5215306;Episódico/Epidêmico
5215405;Episódico/Epidêmico
5215504;Epidêmico
5215603;Episódico/Epidêmico
5215652;Episódico/Epidêmico
5215702;Epidêmico
5215801;Episódico
5215900;Episódico/Epidêmico
5216007;Episódico/Epidêmico
5216304;Episódico/Epidêmico
5216403;Epidêmico
5216452;Episódico/Epidêmico
5216809;Episódico/Epidêmico
5216908;Episódico
5217104;Episódico/Epidêmico
5217203;Episódico/Epidêmico
5217302;Epidêmico
5217401;Epidêmico
5217609;Epidêmico
5217708;Episódico/Epidêmico
5218003;Episódico/Epidêmico
5218052;Episódico/Epidêmico
5218102;Episódico/Epidêmico
5218300;Epidêmico
5218391;Episódico/Epidêmico
5218508;Epidêmico
5218607;Episódico/Epidêmico
5218706;Episódico/Epidêmico
5218789;Episódico/Epidêmico
5218805;Epidêmico
5218904;Episódico/Epidêmico
5219001;Episódico/Epidêmico
5219100;Epidêmico
5219209;Episódico/Epidêmico
5219258;Episódico/Epidêmico
5219308;Epidêmico
5219357;Episódico/Epidêmico
5219407;Episódico/Epidêmico
5219456;Episódico/Epidêmico
5219506;Episódico/Epidêmico
5219605;Episódico/Epidêmico
5219704;Episódico/Epidêmico
5219712;Episódico/Epidêmico
5219738;Epidêmico
5219753;Epidêmico
5219803;Episódico/Epidêmico
5219902;Episódico/Epidêmico
5220009;Episódico/Epidêmico
5220058;Episódico/Epidêmico
5220108;Epidêmico
5220157;Episódico/Epidêmico
5220207;Episódico/Epidêmico
5220264;Episódico/Epidêmico
5220280;Episódico
5220405;Epidêmico
5220454;Epidêmico
5220504;Episódico/Epidêmico
5220603;Episódico/Epidêmico
5220686;Episódico/Epidêmico
5220702;Episódico
5221007;Episódico/Epidêmico
5221080;Episódico/Epidêmico
5221197;Episódico/Epidêmico
5221304;Episódico/Epidêmico
5221403;Epidêmico
5221452;Episódico/Epidêmico
5221502;Epidêmico
5221551;Episódico/Epidêmico
5221577;Episódico/Epidêmico
5221601;Epidêmico
5221700;Episódico/Epidêmico
5221809;Episódico/Epidêmico
5221858;Epidêmico
5221908;Episódico/Epidêmico
5222005;Episódico/Epidêmico
5222203;Episódico/Epidêmico
5222054;Episódico/Epidêmico
5222302;Episódico/Epidêmico
5300108;Transmissão Persistente
