CD_UF;municipio_geocodigo;class_cluster_2010_2019;class_cluster_2020_2022;transition
32;3204658;Episódico/Epidêmico;Episódico;Melhorou
32;3204708;Epidêmico;Epidêmico;Se manteve
32;3204807;Episódico/Epidêmico;Episódico;Melhorou
32;3204906;Epidêmico;Epidêmico;Se manteve
32;3204955;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
32;3205002;Epidêmico;Transmissão Persistente;Piorou
32;3205010;Epidêmico;Episódico/Epidêmico;Melhorou
32;3205036;Episódico/Epidêmico;Episódico;Melhorou
32;3205069;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
32;3205101;Epidêmico;Epidêmico;Se manteve
32;3205150;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
32;3205176;Episódico/Epidêmico;Episódico;Melhorou
32;3205200;Epidêmico;Epidêmico;Se manteve
32;3205309;Epidêmico;Transmissão Persistente;Piorou
33;3300100;Epidêmico;Epidêmico;Se manteve
33;3300159;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3300209;Epidêmico;Episódico/Epidêmico;Melhorou
33;3300225;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3300233;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3300258;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3300308;Epidêmico;Episódico/Epidêmico;Melhorou
33;3300407;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3300456;Epidêmico;Epidêmico;Se manteve
33;3300506;Episódico/Epidêmico;Episódico;Melhorou
33;3300605;Epidêmico;Episódico/Epidêmico;Melhorou
33;3300704;Epidêmico;Epidêmico;Se manteve
33;3300803;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3300902;Episódico/Epidêmico;Episódico;Melhorou
33;3300936;Episódico/Epidêmico;Episódico;Melhorou
33;3300951;Episódico;Episódico;Se manteve
33;3301009;Epidêmico;Epidêmico;Se manteve
33;3301108;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3301157;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3301207;Episódico/Epidêmico;Episódico;Melhorou
33;3301306;Episódico/Epidêmico;Epidêmico;Piorou
33;3301405;Episódico/Epidêmico;Episódico;Melhorou
33;3301504;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3301603;Episódico;Episódico;Se manteve
33;3301702;Epidêmico;Epidêmico;Se manteve
33;3301801;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3301850;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3301876;Episódico/Epidêmico;Epidêmico;Piorou
33;3301900;Epidêmico;Epidêmico;Se manteve
33;3302007;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3302056;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3302106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3302205;Epidêmico;Epidêmico;Se manteve
33;3302254;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3302270;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3302304;Episódico;Episódico;Se manteve
33;3302403;Epidêmico;Epidêmico;Se manteve
33;3302452;Episódico/Epidêmico;Episódico;Melhorou
33;3302502;Epidêmico;Episódico/Epidêmico;Melhorou
33;3302601;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3302700;Epidêmico;Episódico/Epidêmico;Melhorou
33;3302809;Episódico/Epidêmico;Episódico;Melhorou
33;3302858;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3302908;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303005;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303104;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303203;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303302;Epidêmico;Episódico/Epidêmico;Melhorou
33;3303401;Epidêmico;Epidêmico;Se manteve
33;3303500;Epidêmico;Epidêmico;Se manteve
33;3303609;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303708;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303807;Episódico/Epidêmico;Epidêmico;Piorou
33;3303856;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303906;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3303955;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304003;Epidêmico;Epidêmico;Se manteve
33;3304102;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304110;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304128;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304144;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304151;Episódico/Epidêmico;Episódico;Melhorou
33;3304201;Epidêmico;Epidêmico;Se manteve
33;3304300;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304409;Episódico/Epidêmico;Episódico;Melhorou
33;3304508;Episódico/Epidêmico;Episódico;Melhorou
33;3304524;Epidêmico;Epidêmico;Se manteve
33;3304557;Transmissão Persistente;Transmissão Persistente;Se manteve
33;3304607;Episódico;Episódico;Se manteve
33;3304706;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304755;Epidêmico;Episódico;Melhorou
33;3304805;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3304904;Epidêmico;Epidêmico;Se manteve
33;3305000;Episódico/Epidêmico;Episódico;Melhorou
33;3305109;Epidêmico;Episódico/Epidêmico;Melhorou
33;3305133;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3305158;Episódico/Epidêmico;Episódico;Melhorou
33;3305208;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3305307;Episódico;Episódico;Se manteve
33;3305406;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3305505;Epidêmico;Epidêmico;Se manteve
33;3305554;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3305604;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3305703;Episódico;Episódico;Se manteve
33;3305752;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3305802;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3305901;Episódico;Episódico;Se manteve
33;3306008;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3306107;Epidêmico;Episódico/Epidêmico;Melhorou
33;3306156;Episódico/Epidêmico;Episódico;Melhorou
33;3306206;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
33;3306305;Epidêmico;Episódico/Epidêmico;Melhorou
35;3500105;Epidêmico;Epidêmico;Se manteve
35;3500204;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500303;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500402;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500501;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500550;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500600;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500709;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500758;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3500808;Episódico/Epidêmico;Epidêmico;Piorou
35;3500907;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3501004;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3501103;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3501152;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3501202;Episódico/Epidêmico;Epidêmico;Piorou
35;3501301;Episódico/Epidêmico;Epidêmico;Piorou
35;3501400;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3501509;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3501608;Epidêmico;Epidêmico;Se manteve
35;3501707;Epidêmico;Epidêmico;Se manteve
35;3501806;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3501905;Epidêmico;Epidêmico;Se manteve
35;3502002;Episódico;Episódico/Epidêmico;Piorou
35;3502101;Epidêmico;Epidêmico;Se manteve
35;3502200;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3502309;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3502408;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3502507;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3502606;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3502705;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3502754;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3502804;Epidêmico;Epidêmico;Se manteve
35;3502903;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3503000;Episódico/Epidêmico;Episódico;Melhorou
35;3503109;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3503158;Episódico;Sem transmissão;Melhorou
35;3503208;Epidêmico;Transmissão Persistente;Piorou
35;3503307;Epidêmico;Epidêmico;Se manteve
35;3503356;Episódico/Epidêmico;Epidêmico;Piorou
35;3503406;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3503505;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3503604;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3503703;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3503802;Episódico/Epidêmico;Epidêmico;Piorou
35;3503901;Epidêmico;Epidêmico;Se manteve
35;3503950;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3504008;Epidêmico;Epidêmico;Se manteve
35;3504107;Epidêmico;Epidêmico;Se manteve
35;3504206;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3504305;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3504404;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3504503;Episódico/Epidêmico;Epidêmico;Piorou
35;3504602;Episódico/Epidêmico;Epidêmico;Piorou
35;3504701;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3504800;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3504909;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3505005;Episódico;Episódico/Epidêmico;Piorou
35;3505104;Episódico/Epidêmico;Epidêmico;Piorou
35;3505203;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3505302;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3505351;Episódico;Episódico;Se manteve
35;3505401;Episódico;Episódico;Se manteve
35;3505500;Epidêmico;Epidêmico;Se manteve
35;3505609;Epidêmico;Epidêmico;Se manteve
35;3505708;Epidêmico;Epidêmico;Se manteve
35;3505807;Epidêmico;Epidêmico;Se manteve
35;3505906;Episódico/Epidêmico;Epidêmico;Piorou
35;3506003;Epidêmico;Transmissão Persistente;Piorou
35;3506102;Epidêmico;Epidêmico;Se manteve
35;3506201;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3506300;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3506359;Epidêmico;Epidêmico;Se manteve
35;3506409;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3506508;Epidêmico;Epidêmico;Se manteve
35;3506607;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3506706;Episódico/Epidêmico;Epidêmico;Piorou
35;3506805;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3506904;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3507001;Episódico/Epidêmico;Epidêmico;Piorou
35;3507100;Episódico/Epidêmico;Episódico;Melhorou
35;3507159;Episódico;Episódico;Se manteve
35;3507209;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3507308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3507407;Epidêmico;Epidêmico;Se manteve
35;3507456;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3507506;Epidêmico;Epidêmico;Se manteve
35;3507605;Epidêmico;Epidêmico;Se manteve
35;3507704;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3507753;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3507803;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3507902;Episódico/Epidêmico;Epidêmico;Piorou
35;3508009;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3508108;Epidêmico;Epidêmico;Se manteve
35;3508207;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3508306;Episódico;Episódico/Epidêmico;Piorou
35;3508405;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3508504;Epidêmico;Epidêmico;Se manteve
35;3508603;Episódico/Epidêmico;Epidêmico;Piorou
35;3508702;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3508801;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3508900;Episódico/Epidêmico;Episódico;Melhorou
35;3509007;Episódico/Epidêmico;Epidêmico;Piorou
35;3509106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3509205;Episódico/Epidêmico;Epidêmico;Piorou
35;3509254;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3509304;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3509403;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3509452;Episódico;Episódico;Se manteve
35;3509502;Transmissão Persistente;Transmissão Persistente;Se manteve
35;3509601;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3509700;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3509809;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3509908;Episódico/Epidêmico;Episódico;Melhorou
35;3509957;Episódico/Epidêmico;Episódico;Melhorou
35;3510005;Epidêmico;Epidêmico;Se manteve
35;3510104;Episódico/Epidêmico;Episódico;Melhorou
35;3510153;Episódico/Epidêmico;Epidêmico;Piorou
35;3510203;Episódico/Epidêmico;Epidêmico;Piorou
35;3510302;Episódico/Epidêmico;Epidêmico;Piorou
35;3510401;Episódico/Epidêmico;Epidêmico;Piorou
35;3510500;Epidêmico;Epidêmico;Se manteve
35;3510609;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3510708;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3510807;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3510906;Episódico;Episódico/Epidêmico;Piorou
35;3511003;Epidêmico;Epidêmico;Se manteve
35;3511102;Epidêmico;Epidêmico;Se manteve
35;3511201;Episódico/Epidêmico;Episódico;Melhorou
35;3511300;Episódico/Epidêmico;Epidêmico;Piorou
35;3511409;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3511508;Episódico/Epidêmico;Epidêmico;Piorou
35;3511607;Episódico/Epidêmico;Epidêmico;Piorou
35;3511706;Episódico/Epidêmico;Epidêmico;Piorou
35;3511904;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3512001;Episódico/Epidêmico;Epidêmico;Piorou
35;3512100;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3512209;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3512308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3512407;Episódico/Epidêmico;Epidêmico;Piorou
35;3512506;Episódico/Epidêmico;Epidêmico;Piorou
35;3512605;Episódico;Episódico;Se manteve
35;3512704;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3512803;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3512902;Episódico/Epidêmico;Epidêmico;Piorou
35;3513009;Epidêmico;Epidêmico;Se manteve
35;3513108;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3513207;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3513306;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3513405;Epidêmico;Episódico/Epidêmico;Melhorou
35;3513504;Epidêmico;Epidêmico;Se manteve
35;3513603;Episódico;Episódico;Se manteve
35;3513702;Episódico/Epidêmico;Epidêmico;Piorou
35;3513801;Epidêmico;Epidêmico;Se manteve
35;3513850;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3513900;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514007;Episódico/Epidêmico;Epidêmico;Piorou
35;3514106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514205;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514304;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514403;Epidêmico;Epidêmico;Se manteve
35;3514502;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514601;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514700;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514809;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514908;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514924;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3514957;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515004;Episódico/Epidêmico;Epidêmico;Piorou
35;3515103;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515129;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515152;Episódico/Epidêmico;Epidêmico;Piorou
35;3515186;Episódico/Epidêmico;Epidêmico;Piorou
35;3515194;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515202;Epidêmico;Episódico/Epidêmico;Melhorou
35;3515301;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515350;Episódico/Epidêmico;Epidêmico;Piorou
35;3515400;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515509;Epidêmico;Epidêmico;Se manteve
35;3515608;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515657;Episódico;Episódico/Epidêmico;Piorou
35;3515707;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3515806;Episódico;Episódico;Se manteve
35;3515905;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3516002;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3516101;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3516200;Epidêmico;Epidêmico;Se manteve
35;3516309;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3516408;Epidêmico;Episódico/Epidêmico;Melhorou
35;3516507;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3516606;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3516705;Epidêmico;Epidêmico;Se manteve
35;3516804;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3516853;Episódico/Epidêmico;Epidêmico;Piorou
35;3516903;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3517000;Episódico/Epidêmico;Epidêmico;Piorou
35;3517109;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3517208;Episódico/Epidêmico;Epidêmico;Piorou
35;3517307;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3517406;Epidêmico;Epidêmico;Se manteve
35;3517505;Episódico/Epidêmico;Epidêmico;Piorou
35;3517604;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3517703;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3517802;Epidêmico;Epidêmico;Se manteve
35;3517901;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3518008;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3518107;Episódico/Epidêmico;Epidêmico;Piorou
35;3518206;Epidêmico;Epidêmico;Se manteve
35;3518305;Episódico/Epidêmico;Epidêmico;Piorou
35;3518404;Epidêmico;Epidêmico;Se manteve
35;3518503;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3518602;Episódico/Epidêmico;Epidêmico;Piorou
35;3518701;Epidêmico;Epidêmico;Se manteve
35;3518800;Epidêmico;Epidêmico;Se manteve
35;3518859;Episódico/Epidêmico;Epidêmico;Piorou
35;3518909;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3519006;Episódico/Epidêmico;Epidêmico;Piorou
35;3519055;Episódico/Epidêmico;Epidêmico;Piorou
35;3519071;Epidêmico;Epidêmico;Se manteve
35;3519105;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3519204;Episódico/Epidêmico;Epidêmico;Piorou
35;3519253;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3519303;Episódico/Epidêmico;Epidêmico;Piorou
35;3519402;Epidêmico;Episódico/Epidêmico;Melhorou
35;3519501;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3519600;Epidêmico;Epidêmico;Se manteve
35;3519709;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3519808;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3519907;Episódico/Epidêmico;Epidêmico;Piorou
35;3520004;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3520103;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3520202;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
35;3520301;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
