muni_code;dengue_pattern
4119905;Episódico/Epidêmico
4119954;Episódico
4120002;Epidêmico
4120101;Sem transmissão
4120150;Episódico/Epidêmico
4120200;Episódico/Epidêmico
4120309;Sem transmissão
4120333;Episódico/Epidêmico
4120358;Episódico/Epidêmico
4120408;Episódico/Epidêmico
4120507;Epidêmico
4120606;Episódico/Epidêmico
4120655;Episódico/Epidêmico
4120705;Episódico/Epidêmico
4120804;Episódico
4120853;Episódico/Epidêmico
4120903;Episódico/Epidêmico
4121000;Episódico/Epidêmico
4121109;Episódico/Epidêmico
4121208;Episódico
4121257;Episódico/Epidêmico
4121307;Episódico/Epidêmico
4121356;Episódico/Epidêmico
4121406;Episódico/Epidêmico
4121505;Episódico
4121604;Episódico
4121703;Episódico
4121752;Sem transmissão
4121802;Episódico/Epidêmico
4121901;Episódico/Epidêmico
4122008;Episódico
4122107;Episódico
4122156;Episódico/Epidêmico
4122172;Episódico
4122206;Episódico
4122305;Episódico
4122404;Epidêmico
4122503;Episódico/Epidêmico
4122602;Episódico/Epidêmico
4122651;Episódico
4122701;Episódico/Epidêmico
4122800;Episódico
4122909;Episódico
4123006;Episódico/Epidêmico
4123105;Episódico/Epidêmico
4123204;Episódico/Epidêmico
4123303;Episódico/Epidêmico
4123402;Episódico/Epidêmico
4123501;Epidêmico
4123600;Episódico
4123709;Episódico/Epidêmico
4123808;Episódico/Epidêmico
4123824;Episódico/Epidêmico
4123857;Episódico
4123907;Episódico/Epidêmico
4123956;Episódico/Epidêmico
4124004;Episódico
4124020;Episódico/Epidêmico
4124053;Epidêmico
4124103;Epidêmico
4124202;Episódico/Epidêmico
4124301;Episódico
4124400;Episódico/Epidêmico
4124509;Episódico/Epidêmico
4124608;Episódico/Epidêmico
4124707;Episódico/Epidêmico
4124806;Episódico
4124905;Episódico/Epidêmico
4125001;Episódico/Epidêmico
4125100;Episódico
4125209;Episódico/Epidêmico
4125308;Episódico/Epidêmico
4125357;Episódico/Epidêmico
4125407;Episódico
4125456;Episódico/Epidêmico
4125506;Episódico/Epidêmico
4125555;Episódico/Epidêmico
4125605;Episódico
4125704;Epidêmico
4125753;Episódico/Epidêmico
4125803;Episódico/Epidêmico
4125902;Episódico/Epidêmico
4126009;Episódico/Epidêmico
4126108;Episódico/Epidêmico
4126207;Episódico
4126256;Epidêmico
4126272;Episódico
4126306;Episódico
4126355;Episódico/Epidêmico
4126405;Episódico/Epidêmico
4126504;Epidêmico
4126603;Episódico/Epidêmico
4126652;Episódico
4126678;Epidêmico
4126702;Episódico/Epidêmico
4126801;Episódico/Epidêmico
4126900;Episódico/Epidêmico
4127007;Episódico
4127106;Episódico/Epidêmico
4127205;Episódico/Epidêmico
4127304;Episódico/Epidêmico
4127403;Episódico/Epidêmico
4127502;Episódico
4127601;Episódico
4127700;Epidêmico
4127809;Episódico
4127858;Episódico/Epidêmico
4127882;Sem transmissão
4127908;Episódico/Epidêmico
4127957;Episódico/Epidêmico
4127965;Episódico
4128005;Episódico/Epidêmico
4128104;Epidêmico
4128203;Episódico
4128302;Episódico/Epidêmico
4128401;Episódico/Epidêmico
4128500;Episódico
4128534;Episódico
4128559;Episódico/Epidêmico
4128609;Episódico/Epidêmico
4128625;Episódico
4128633;Episódico
4128658;Episódico
4128708;Episódico
4128807;Episódico/Epidêmico
4200051;Sem transmissão
4200101;Episódico
4200200;Episódico
4200309;Episódico
4200408;Episódico
4200507;Episódico
4200556;Episódico
4200606;Sem transmissão
4200705;Episódico
4200754;Sem transmissão
4200804;Episódico
4200903;Sem transmissão
4201000;Sem transmissão
4201109;Sem transmissão
4201208;Episódico
4201257;Episódico
4201273;Episódico
4201307;Episódico
4201406;Episódico/Epidêmico
4201505;Sem transmissão
4201604;Episódico
4201653;Episódico
4201703;Episódico
4201802;Episódico
4201901;Sem transmissão
4201950;Episódico
4202008;Episódico/Epidêmico
4202057;Episódico
4202073;Episódico
4202081;Sem transmissão
4202099;Episódico
4202107;Sem transmissão
4202131;Episódico
4202156;Episódico
4202206;Episódico
4202305;Episódico/Epidêmico
4202404;Episódico/Epidêmico
4202438;Sem transmissão
4202453;Episódico/Epidêmico
4202503;Episódico
4202537;Episódico
4202578;Episódico
4202602;Episódico
4202701;Episódico
4202800;Episódico
4202859;Sem transmissão
4202875;Sem transmissão
4202909;Episódico/Epidêmico
4203006;Episódico
4203105;Episódico
4203154;Sem transmissão
4203204;Episódico
4203253;Sem transmissão
4203303;Episódico
4203402;Sem transmissão
4203501;Episódico
4203600;Episódico
4203709;Episódico
4203808;Episódico
4203907;Episódico
4203956;Episódico
4204004;Episódico
4204103;Episódico
4204152;Sem transmissão
4204178;Sem transmissão
4204194;Sem transmissão
4204202;Episódico/Epidêmico
4204251;Episódico
4204301;Episódico/Epidêmico
4204350;Episódico
4204400;Episódico/Epidêmico
4204459;Episódico
4204509;Episódico
4204558;Sem transmissão
4204608;Episódico/Epidêmico
4204707;Episódico
4204756;Episódico
4204806;Episódico
4204905;Episódico
4205001;Episódico
4205100;Sem transmissão
4205159;Episódico
4205175;Sem transmissão
4205191;Episódico
4205209;Episódico
4205308;Episódico
4205357;Episódico
4205407;Epidêmico
4205431;Episódico
4205456;Episódico
4205506;Episódico
4205555;Sem transmissão
4205605;Episódico
4205704;Episódico
4205803;Episódico
4205902;Episódico/Epidêmico
4206009;Episódico
4206108;Episódico
4206207;Episódico
4206306;Episódico
4206405;Episódico/Epidêmico
4206504;Episódico
4206603;Episódico
4206652;Episódico
4206702;Episódico
4206751;Sem transmissão
4206801;Episódico
4206900;Episódico
4207007;Episódico
4207106;Episódico
4207205;Sem transmissão
4207304;Episódico/Epidêmico
4207403;Episódico
4207502;Episódico/Epidêmico
4207577;Sem transmissão
4207601;Episódico
4207650;Episódico
4207684;Episódico
4207700;Episódico
4207759;Episódico
4207809;Episódico
4207858;Sem transmissão
4207908;Episódico
4208005;Episódico
4208104;Episódico
4208203;Episódico/Epidêmico
4208302;Episódico/Epidêmico
4208401;Episódico
4208450;Episódico
4208500;Episódico
4208609;Episódico
4208708;Episódico
4208807;Episódico
4208906;Episódico/Epidêmico
4208955;Episódico
4209003;Episódico
4209102;Epidêmico
4209151;Episódico
4209177;Episódico
4209201;Episódico
4209300;Episódico/Epidêmico
4209409;Episódico/Epidêmico
4209458;Sem transmissão
4209508;Episódico
4209607;Episódico
4209706;Sem transmissão
4209805;Sem transmissão
4209854;Episódico
4209904;Episódico
4210001;Episódico
4210035;Episódico
4210050;Sem transmissão
4210100;Episódico
4210209;Episódico
4210308;Episódico
4210407;Sem transmissão
4210506;Episódico/Epidêmico
4210555;Episódico
4210605;Episódico
4210704;Sem transmissão
4210803;Sem transmissão
4210852;Sem transmissão
4210902;Episódico
4211009;Episódico
4211058;Sem transmissão
4211108;Episódico
4211207;Episódico
4211256;Sem transmissão
4211306;Episódico/Epidêmico
4211405;Episódico
4211454;Episódico
4211504;Episódico
4211603;Episódico
4211652;Episódico
4211702;Episódico/Epidêmico
4211751;Episódico
4211801;Episódico
4211850;Episódico
4211876;Episódico
4211892;Sem transmissão
4211900;Episódico/Epidêmico
4212007;Episódico
4212056;Sem transmissão
4212106;Episódico
4212205;Episódico
4212239;Episódico
4212254;Episódico
4212270;Sem transmissão
4212304;Episódico
4212403;Sem transmissão
4212502;Episódico/Epidêmico
4212601;Episódico
4212650;Sem transmissão
4212700;Episódico
4212809;Episódico
4212908;Episódico/Epidêmico
4213005;Episódico
4213104;Episódico
4213153;Episódico
4213203;Episódico/Epidêmico
4213302;Sem transmissão
4213351;Episódico
4213401;Episódico
4213500;Episódico
4213609;Episódico/Epidêmico
4213708;Episódico
4213807;Episódico
4213906;Sem transmissão
4214003;Episódico
4214102;Sem transmissão
4214151;Episódico
4214201;Episódico
4214300;Sem transmissão
4214409;Sem transmissão
4214508;Sem transmissão
4214607;Episódico
4214706;Episódico
4214805;Episódico/Epidêmico
4214904;Episódico
4215000;Episódico/Epidêmico
4215059;Sem transmissão
4215075;Episódico
4215109;Episódico
4215208;Episódico
4215307;Episódico
4215356;Episódico
4215406;Episódico
4215455;Episódico
4215505;Episódico
4215554;Episódico
4215604;Episódico
4215653;Episódico
4215679;Episódico
4215687;Episódico
4215695;Sem transmissão
4215703;Episódico
4215752;Episódico
4215802;Episódico/Epidêmico
4215901;Episódico
4216008;Episódico
4216057;Episódico
4216107;Episódico
4216206;Episódico/Epidêmico
4216255;Episódico
4216305;Episódico
4216354;Sem transmissão
4216404;Episódico
4216503;Episódico
4216602;Episódico/Epidêmico
4216701;Episódico/Epidêmico
4216800;Episódico
4216909;Episódico
4217006;Episódico
4217105;Episódico
4217154;Episódico
4217204;Episódico/Epidêmico
4217253;Episódico
4217303;Episódico
4217402;Episódico
4217501;Episódico/Epidêmico
4217550;Episódico
4217600;Episódico
4217709;Episódico
4217758;Episódico
4217808;Episódico
4217907;Episódico
4217956;Episódico
4218004;Episódico/Epidêmico
4218103;Sem transmissão
4218202;Episódico/Epidêmico
4218251;Sem transmissão
4218301;Episódico
4218350;Episódico
4218400;Episódico
4218509;Episódico
4218608;Episódico
4218707;Episódico/Epidêmico
4218756;Episódico
4218806;Episódico
4218855;Episódico
4218905;Episódico
4218954;Sem transmissão
4219002;Episódico
4219101;Episódico
4219150;Episódico
4219176;Episódico
4219200;Episódico
4219309;Episódico/Epidêmico
4219358;Sem transmissão
4219408;Episódico
4219507;Episódico/Epidêmico
4219606;Episódico
4219705;Episódico/Epidêmico
4219853;Sem transmissão
4220000;Episódico
4300034;Episódico
4300059;Episódico
4300109;Sem transmissão
4300208;Episódico
4300307;Episódico
4300406;Episódico/Epidêmico
4300455;Episódico
4300471;Sem transmissão
4300505;Episódico
4300554;Sem transmissão
4300570;Sem transmissão
4300604;Episódico/Epidêmico
4300638;Sem transmissão
4300646;Episódico
4300661;Sem transmissão
4300703;Sem transmissão
4300802;Episódico
4300851;Sem transmissão
4300877;Episódico
4300901;Sem transmissão
4301008;Episódico
4301057;Episódico
4301073;Sem transmissão
4301107;Episódico
4301206;Episódico
4301305;Sem transmissão
4301404;Episódico
4301503;Episódico
4301552;Sem transmissão
4301602;Episódico/Epidêmico
4301636;Episódico
4301651;Episódico
4301701;Episódico
4301750;Sem transmissão
4301800;Episódico
4301859;Episódico
4301875;Sem transmissão
4301909;Episódico
4301925;Sem transmissão
4301958;Sem transmissão
4302006;Sem transmissão
4302055;Sem transmissão
4302105;Episódico/Epidêmico
4302154;Episódico
4302204;Episódico
4302220;Episódico
4302238;Episódico
4302253;Episódico
4302303;Episódico
4302352;Episódico
4302378;Sem transmissão
4302402;Episódico
4302451;Sem transmissão
4302501;Episódico
4302584;Episódico
4302600;Episódico
4302659;Sem transmissão
4302709;Episódico
4302808;Episódico
4302907;Sem transmissão
4303004;Episódico/Epidêmico
4303103;Episódico
4303202;Episódico
4303301;Episódico
4303400;Episódico
4303509;Episódico
4303558;Episódico
4303608;Sem transmissão
4303673;Episódico
4303707;Episódico
4303806;Episódico
4303905;Episódico
4304002;Episódico
4304101;Episódico
4304200;Episódico
4304309;Episódico/Epidêmico
4304358;Sem transmissão
4304408;Episódico
4304507;Episódico
4304606;Episódico/Epidêmico
4304614;Episódico
4304622;Sem transmissão
4304630;Episódico
4304655;Sem transmissão
4304663;Episódico
4304671;Episódico
4304689;Sem transmissão
4304697;Sem transmissão
4304705;Episódico/Epidêmico
4304713;Episódico
4304804;Episódico
4304853;Sem transmissão
4304903;Episódico
4304952;Sem transmissão
4305009;Episódico
4305108;Episódico/Epidêmico
4305116;Sem transmissão
4305124;Sem transmissão
4305132;Episódico
4305157;Sem transmissão
4305173;Episódico
4305207;Episódico
4305306;Episódico
4305355;Episódico
4305371;Sem transmissão
4305405;Episódico
4305439;Sem transmissão
4305447;Sem transmissão
4305454;Episódico
4305504;Sem transmissão
4305587;Episódico
4305603;Episódico
4305702;Episódico
4305801;Episódico
4305835;Sem transmissão
4305850;Sem transmissão
4305871;Sem transmissão
4305900;Episódico
4305934;Sem transmissão
4305959;Episódico
4305975;Episódico
4306007;Episódico
4306056;Sem transmissão
4306072;Sem transmissão
4306106;Episódico/Epidêmico
4306130;Episódico
4306205;Sem transmissão
4306304;Sem transmissão
4306320;Episódico
4306353;Episódico
4306379;Sem transmissão
4306403;Episódico
4306429;Episódico
4306452;Sem transmissão
4306502;Sem transmissão
4306551;Sem transmissão
4306601;Episódico
4306700;Sem transmissão
4306734;Episódico
4306759;Episódico
4306767;Episódico
4306809;Episódico
4306908;Episódico
4306924;Episódico
4306932;Episódico
4306957;Sem transmissão
4306973;Episódico
4307005;Episódico/Epidêmico
4307054;Episódico
4307104;Sem transmissão
4307203;Episódico
4307302;Episódico
4307401;Sem transmissão
4307450;Episódico
4307500;Episódico
4307559;Episódico
4307609;Episódico/Epidêmico
4307708;Episódico
4307807;Episódico
4307815;Sem transmissão
4307831;Episódico
4307864;Sem transmissão
4307906;Episódico/Epidêmico
4308003;Episódico
4308052;Sem transmissão
4308078;Episódico
4308102;Episódico
4308201;Episódico
4308250;Sem transmissão
4308300;Sem transmissão
4308409;Sem transmissão
4308433;Sem transmissão
4308458;Episódico
4308508;Episódico/Epidêmico
4308607;Episódico
4308656;Sem transmissão
4308706;Episódico
4308805;Episódico
4308854;Sem transmissão
4308904;Episódico
4309001;Episódico
4309050;Episódico
4309100;Episódico
4309126;Sem transmissão
4309159;Episódico
4309209;Episódico/Epidêmico
4309258;Episódico
4309308;Episódico/Epidêmico
4309407;Episódico
4309506;Episódico
4309555;Episódico
4309571;Sem transmissão
4309605;Episódico/Epidêmico
4309654;Sem transmissão
4309704;Episódico
4309753;Sem transmissão
4309803;Episódico
4309902;Sem transmissão
4309951;Sem transmissão
4310009;Episódico
4310108;Episódico
4310207;Episódico/Epidêmico
4310306;Episódico
4310330;Episódico
4310363;Episódico
4310405;Episódico
4310413;Sem transmissão
4310439;Sem transmissão
4310462;Episódico
4310504;Episódico
4310538;Sem transmissão
4310553;Episódico
4310579;Sem transmissão
4310603;Episódico
4310652;Sem transmissão
4310702;Sem transmissão
4310751;Sem transmissão
4310801;Episódico
4310850;Episódico
4310876;Sem transmissão
4310900;Episódico
4311007;Episódico
4311106;Episódico
4311122;Sem transmissão
4311130;Sem transmissão
4311155;Sem transmissão
4311205;Episódico
4311239;Sem transmissão
4311254;Sem transmissão
4311270;Sem transmissão
4311304;Episódico
4311403;Episódico/Epidêmico
4311429;Sem transmissão
4311502;Sem transmissão
4311601;Sem transmissão
4311627;Episódico
4311643;Episódico
4311700;Sem transmissão
4311718;Sem transmissão
4311734;Sem transmissão
4311759;Sem transmissão
4311775;Episódico
4311791;Sem transmissão
4311809;Episódico/Epidêmico
4311908;Sem transmissão
4311981;Episódico
4312005;Sem transmissão
4312054;Sem transmissão
4312104;Sem transmissão
4312138;Episódico
4312153;Episódico
4312179;Episódico
4312203;Episódico
4312252;Episódico
4312302;Episódico
4312351;Episódico
4312377;Episódico
4312385;Sem transmissão
4312401;Episódico/Epidêmico
4312427;Episódico
4312443;Episódico
4312450;Sem transmissão
4312476;Episódico
4312500;Episódico
4312609;Episódico
4312617;Sem transmissão
4312625;Episódico
4312658;Episódico
4312674;Sem transmissão
4312708;Episódico
4312757;Episódico
4312807;Episódico
4312906;Episódico
4312955;Episódico
4313003;Sem transmissão
4313011;Episódico
4313037;Episódico
4313060;Episódico
4313086;Episódico
4313102;Episódico
4313201;Episódico
4313300;Episódico
4313334;Episódico
4313359;Episódico
4313375;Episódico
4313391;Episódico
4313409;Episódico/Epidêmico
4313425;Episódico
4313441;Episódico
4313466;Sem transmissão
4313490;Episódico
4313508;Episódico/Epidêmico
4313607;Episódico
4313656;Episódico
4313706;Episódico
4313805;Episódico
4313904;Episódico
4313953;Sem transmissão
4314001;Episódico
4314027;Sem transmissão
4314035;Sem transmissão
4314050;Episódico
4314068;Sem transmissão
4314076;Sem transmissão
4314100;Episódico/Epidêmico
4314134;Episódico
4314159;Episódico
4314175;Sem transmissão
4314209;Sem transmissão
4314308;Episódico
4314407;Episódico/Epidêmico
4314423;Episódico
4314456;Sem transmissão
4314464;Sem transmissão
4314472;Sem transmissão
4314498;Episódico
4314506;Sem transmissão
4314548;Sem transmissão
4314555;Episódico
4314605;Sem transmissão
4314704;Episódico
4314753;Episódico
4314779;Sem transmissão
4314787;Sem transmissão
4314803;Episódico
4314902;Epidêmico
4315008;Episódico
4315057;Episódico
4315073;Episódico
4315107;Episódico
4315131;Episódico
4315149;Episódico
4315156;Sem transmissão
4315172;Episódico
4315206;Sem transmissão
4315305;Sem transmissão
4315313;Sem transmissão
4315321;Episódico
4315354;Episódico
4315404;Episódico
4315453;Sem transmissão
4315503;Sem transmissão
4315552;Sem transmissão
4315602;Episódico/Epidêmico
4315701;Episódico
4315750;Sem transmissão
4315800;Episódico
4315909;Episódico
4315958;Episódico
4316006;Episódico
4316105;Episódico
4316204;Episódico
4316303;Episódico/Epidêmico
4316402;Episódico
4316428;Sem transmissão
4316436;Episódico
4316451;Episódico
4316477;Episódico
4316501;Episódico
4316600;Episódico
4316709;Episódico
4316733;Sem transmissão
4316758;Sem transmissão
4316808;Episódico/Epidêmico
4316907;Episódico/Epidêmico
4316956;Sem transmissão
4316972;Sem transmissão
4317004;Sem transmissão
4317103;Episódico
4317202;Episódico/Epidêmico
4317251;Sem transmissão
4317301;Episódico
4317400;Episódico
4317509;Episódico/Epidêmico
4317558;Sem transmissão
4317608;Episódico
4317707;Episódico
4317756;Episódico
4317806;Episódico
4317905;Episódico/Epidêmico
4317954;Sem transmissão
4318002;Episódico/Epidêmico
4318051;Sem transmissão
4318101;Episódico
4318200;Sem transmissão
4318309;Episódico
4318408;Episódico
4318424;Episódico
4318432;Sem transmissão
4318440;Sem transmissão
4318457;Sem transmissão
4318465;Sem transmissão
4318481;Episódico
4318499;Episódico
4318507;Sem transmissão
4318606;Episódico
4318614;Sem transmissão
4318622;Episódico
4318705;Episódico/Epidêmico
4318804;Episódico
4318903;Episódico/Epidêmico
4319000;Episódico
4319109;Episódico
4319125;Sem transmissão
4319158;Episódico
4319208;Episódico
4319307;Episódico
4319356;Episódico
4319364;Sem transmissão
4319372;Sem transmissão
4319406;Sem transmissão
4319505;Episódico
4319604;Episódico
4319703;Sem transmissão
4319711;Sem transmissão
4319737;Sem transmissão
4319752;Sem transmissão
4319802;Sem transmissão
4319901;Episódico/Epidêmico
4320008;Episódico/Epidêmico
4320107;Episódico
4320206;Episódico
4320230;Sem transmissão
4320263;Episódico
4320305;Episódico/Epidêmico
4320321;Episódico/Epidêmico
4320354;Sem transmissão
4320404;Episódico
4320453;Sem transmissão
4320503;Episódico
4320552;Sem transmissão
4320578;Episódico
4320602;Episódico
4320651;Sem transmissão
4320677;Episódico
4320701;Episódico
4320800;Episódico
4320859;Sem transmissão
4320909;Episódico
4321006;Episódico
4321105;Sem transmissão
4321204;Episódico
4321303;Episódico
4321329;Episódico
4321352;Sem transmissão
4321402;Episódico/Epidêmico
4321436;Episódico
4321451;Episódico/Epidêmico
4321469;Episódico
4321477;Episódico
4321493;Episódico
4321501;Episódico/Epidêmico
4321600;Episódico
4321626;Sem transmissão
4321634;Sem transmissão
4321667;Episódico
4321709;Episódico
4321808;Episódico/Epidêmico
4321832;Episódico
4321857;Episódico
4321907;Episódico
4321956;Sem transmissão
4322004;Episódico
4322103;Episódico/Epidêmico
4322152;Episódico
4322186;Episódico
4322202;Episódico
4322251;Sem transmissão
4322301;Episódico/Epidêmico
4322327;Sem transmissão
4322343;Episódico
4322350;Episódico
4322376;Sem transmissão
4322400;Episódico/Epidêmico
4322509;Episódico
4322525;Sem transmissão
4322533;Sem transmissão
4322541;Episódico
4322558;Sem transmissão
4322608;Episódico
4322707;Episódico
4322806;Episódico
4322855;Sem transmissão
4322905;Sem transmissão
4323002;Episódico/Epidêmico
4323101;Episódico
4323200;Episódico
4323309;Episódico
4323358;Episódico
4323408;Sem transmissão
4323457;Sem transmissão
4323507;Episódico
4323606;Episódico
4323705;Episódico
4323754;Episódico
4323770;Sem transmissão
4323804;Episódico
5000203;Episódico/Epidêmico
5000252;Episódico/Epidêmico
5000609;Epidêmico
5000708;Episódico/Epidêmico
5000807;Episódico
5000856;Episódico/Epidêmico
5000906;Episódico/Epidêmico
5001003;Episódico/Epidêmico
5001102;Episódico/Epidêmico
5001243;Episódico/Epidêmico
5001508;Episódico/Epidêmico
5001904;Episódico/Epidêmico
5002001;Episódico
5002100;Episódico/Epidêmico
5002159;Episódico/Epidêmico
5002209;Episódico/Epidêmico
5002308;Episódico/Epidêmico
5002407;Episódico/Epidêmico
5002605;Episódico/Epidêmico
5002704;Transmissão Persistente
5002803;Episódico/Epidêmico
5002902;Episódico/Epidêmico
5002951;Epidêmico
5003108;Episódico
5003157;Episódico/Epidêmico
5003207;Epidêmico
5003256;Episódico/Epidêmico
5003306;Epidêmico
5003454;Episódico/Epidêmico
5003488;Episódico/Epidêmico
5003504;Episódico/Epidêmico
5003702;Epidêmico
5003751;Episódico/Epidêmico
5003801;Episódico/Epidêmico
5003900;Episódico/Epidêmico
5004007;Episódico/Epidêmico
5004106;Episódico/Epidêmico
5004304;Episódico/Epidêmico
5004403;Episódico/Epidêmico
5004502;Episódico/Epidêmico
5004601;Episódico/Epidêmico
5004700;Epidêmico
5004809;Episódico/Epidêmico
5004908;Episódico/Epidêmico
5005004;Episódico/Epidêmico
5005103;Episódico/Epidêmico
5005152;Episódico
5005202;Episódico/Epidêmico
5005251;Episódico/Epidêmico
5005400;Episódico/Epidêmico
5005608;Episódico/Epidêmico
5005681;Episódico/Epidêmico
5005707;Epidêmico
5005806;Episódico/Epidêmico
5006002;Episódico/Epidêmico
5006200;Episódico/Epidêmico
5006259;Episódico/Epidêmico
5006275;Episódico/Epidêmico
5006309;Epidêmico
5006358;Episódico/Epidêmico
5006408;Episódico/Epidêmico
5006606;Epidêmico
5006903;Episódico/Epidêmico
5007109;Epidêmico
5007208;Episódico/Epidêmico
5007307;Episódico/Epidêmico
5007406;Episódico/Epidêmico
5007505;Episódico/Epidêmico
5007554;Episódico/Epidêmico
5007695;Epidêmico
5007703;Episódico/Epidêmico
5007802;Episódico/Epidêmico
5007901;Epidêmico
5007935;Episódico/Epidêmico
5007950;Episódico/Epidêmico
5007976;Episódico/Epidêmico
5008008;Episódico/Epidêmico
5008305;Epidêmico
5008404;Episódico/Epidêmico
5100102;Episódico/Epidêmico
5100201;Episódico/Epidêmico
5100250;Epidêmico
5100300;Episódico/Epidêmico
5100359;Episódico
5100409;Episódico
5100508;Episódico/Epidêmico
5100607;Episódico/Epidêmico
5100805;Episódico
5101001;Episódico/Epidêmico
5101209;Episódico
5101258;Episódico/Epidêmico
5101308;Episódico/Epidêmico
5101407;Epidêmico
5101605;Episódico
5101704;Episódico/Epidêmico
5101803;Epidêmico
5101852;Episódico
5101902;Episódico/Epidêmico
5102504;Epidêmico
5102603;Episódico/Epidêmico
5102637;Epidêmico
5102678;Epidêmico
5102686;Episódico/Epidêmico
5102694;Episódico/Epidêmico
5102702;Epidêmico
5102793;Episódico/Epidêmico
5102850;Episódico/Epidêmico
5103007;Episódico/Epidêmico
5103056;Episódico/Epidêmico
5103106;Episódico
5103205;Epidêmico
5103254;Epidêmico
5103304;Episódico/Epidêmico
5103353;Episódico/Epidêmico
5103361;Episódico
5103379;Episódico/Epidêmico
5103403;Epidêmico
5103437;Episódico
5103452;Episódico
5103502;Episódico/Epidêmico
5103601;Episódico/Epidêmico
5103700;Episódico/Epidêmico
5103809;Episódico
5103858;Episódico/Epidêmico
5103908;Episódico/Epidêmico
5103957;Episódico
5104104;Epidêmico
5104203;Episódico/Epidêmico
5104500;Episódico/Epidêmico
5104526;Episódico/Epidêmico
5104542;Episódico/Epidêmico
5104559;Episódico/Epidêmico
5104609;Episódico/Epidêmico
5104807;Episódico/Epidêmico
5104906;Episódico
5105002;Episódico/Epidêmico
5105101;Episódico/Epidêmico
5105150;Epidêmico
5105176;Episódico
5105200;Episódico/Epidêmico
5105234;Episódico/Epidêmico
5105259;Epidêmico
5105309;Episódico
5105507;Episódico/Epidêmico
5105580;Episódico/Epidêmico
5105606;Epidêmico
5105622;Episódico/Epidêmico
5105903;Episódico/Epidêmico
5106000;Episódico/Epidêmico
5106109;Episódico/Epidêmico
5106158;Episódico/Epidêmico
5106174;Episódico
5106182;Episódico/Epidêmico
5106190;Episódico/Epidêmico
5106208;Episódico/Epidêmico
5106216;Episódico/Epidêmico
5106224;Epidêmico
5106232;Episódico/Epidêmico
5106240;Epidêmico
5106257;Episódico/Epidêmico
5106265;Episódico/Epidêmico
5106273;Episódico/Epidêmico
5106281;Episódico/Epidêmico
5106299;Epidêmico
5106307;Episódico/Epidêmico
5106315;Episódico
5106372;Episódico/Epidêmico
5106422;Epidêmico
5106455;Episódico
5106505;Episódico/Epidêmico
5106653;Episódico/Epidêmico
5106703;Episódico/Epidêmico
5106752;Epidêmico
5106778;Episódico/Epidêmico
5106802;Episódico/Epidêmico
5106828;Episódico
5106851;Episódico
5107008;Episódico/Epidêmico
5107040;Epidêmico
5107065;Episódico/Epidêmico
5107107;Episódico/Epidêmico
5107156;Episódico/Epidêmico
5107180;Episódico/Epidêmico
5107198;Episódico/Epidêmico
5107206;Episódico/Epidêmico
5107248;Episódico/Epidêmico
5107263;Episódico
5107297;Episódico
5107305;Episódico/Epidêmico
5107354;Episódico/Epidêmico
5107404;Episódico
5107578;Episódico/Epidêmico
5107602;Epidêmico
5107701;Episódico/Epidêmico
5107743;Episódico
5107750;Episódico/Epidêmico
5107768;Episódico/Epidêmico
5107776;Episódico
5107792;Episódico/Epidêmico
5107800;Episódico/Epidêmico
5107859;Episódico/Epidêmico
5107875;Episódico/Epidêmico
5107883;Episódico
5107909;Epidêmico
5107925;Epidêmico
5107941;Episódico/Epidêmico
5107958;Epidêmico
5108006;Episódico/Epidêmico
5108055;Episódico/Epidêmico
5108105;Episódico/Epidêmico
5108204;Epidêmico
5108303;Episódico/Epidêmico
5108352;Episódico/Epidêmico
5108402;Epidêmico
5108501;Episódico/Epidêmico
5108600;Episódico/Epidêmico
5108808;Episódico/Epidêmico
5108857;Episódico/Epidêmico
5108907;Episódico/Epidêmico
5108956;Episódico/Epidêmico
5200050;Episódico/Epidêmico
5200100;Episódico/Epidêmico
5200134;Episódico/Epidêmico
5200159;Episódico/Epidêmico
5200175;Episódico/Epidêmico
5200209;Episódico/Epidêmico
5200258;Epidêmico
5200308;Episódico/Epidêmico
5200506;Episódico
5200555;Episódico/Epidêmico
5200605;Episódico/Epidêmico
5200803;Episódico/Epidêmico
5200829;Episódico
5200852;Episódico/Epidêmico
5200902;Episódico/Epidêmico
5201108;Epidêmico
5201207;Episódico
5201306;Episódico/Epidêmico
5201405;Epidêmico
5201454;Episódico/Epidêmico
5201504;Episódico/Epidêmico
5201603;Episódico/Epidêmico
5201702;Episódico/Epidêmico
5201801;Episódico/Epidêmico
5202155;Episódico/Epidêmico
5202353;Episódico/Epidêmico
5202502;Episódico/Epidêmico
5202601;Episódico/Epidêmico
5202809;Episódico
5203104;Episódico/Epidêmico
5203203;Epidêmico
5203302;Epidêmico
5203401;Episódico/Epidêmico
5203500;Episódico/Epidêmico
5203559;Episódico/Epidêmico
5203575;Episódico/Epidêmico
5203609;Episódico/Epidêmico
5203807;Episódico/Epidêmico
5203906;Episódico/Epidêmico
5203939;Sem transmissão
5203962;Sem transmissão
5204003;Episódico/Epidêmico
5204102;Episódico/Epidêmico
5204201;Episódico
5204250;Epidêmico
5204300;Episódico/Epidêmico
5204409;Episódico/Epidêmico
5204508;Epidêmico
5204557;Episódico/Epidêmico
5204607;Episódico/Epidêmico
5204656;Episódico
5204706;Episódico/Epidêmico
5204805;Episódico/Epidêmico
5204854;Episódico/Epidêmico
